2024-6-1 0:27:46,REF-07,RT25M4033S9/SH,RT25M4033S9/SH 2 door Refrigerator 255L Refined Inox,SKU Price,3090,Passed,,,,SKU Price in Cart,3090,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4033S9/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,74.55999999999995
2024-6-1 0:29:2,REF-08,RT31CG5420S9SH,RT31CG5420S9 SpaceMax™ 2 door Refrigerator 301L,SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT31CG5420S9SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,77.30000000000007
2024-6-1 0:30:22,REF-09,RT35CG5420S9SH,RT35CG5420S9 SpaceMax™ 2 door Refrigerator 345L,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT35CG5420S9SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,90.13
2024-6-1 0:31:55,REF-10,RB27N4050B1/SH,RB27N4050B1/SH 2 door refrigerator 257L Black Nickel,SKU Price,3690,Passed,,,,SKU Price in Cart,3690,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB27N4050B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,86.33000000000004
2024-6-1 0:33:29,REF-11,RB27N4050S8/SH,RB27N4050S8/SH 2 door refrigerator 257L Sliver,SKU Price,3590,Passed,,,,SKU Price in Cart,3590,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB27N4050S8/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,113.57999999999993
2024-6-1 0:35:19,REF-12,RB29FERNCS9/SH,RB29FERNCS9 2 door Refrigerator 286L Sliver,SKU Price,4390,Passed,,,,SKU Price in Cart,4390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB29FERNCS9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,63.72999999999979
2024-6-1 0:36:24,REF-13,RB30N4050B1/SH,RB30N4050B1/SH 2 door refrigerator 290L Black Nickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),33.460000000000036
2024-6-1 0:36:59,REF-14,RB30N4050S8/SH,RB30N4050S8/SH 2 door Refrigerator 290L Sliver,SKU Price,3990,Passed,,,,SKU Price in Cart,3990,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4050S8/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,63.90000000000009
2024-6-1 0:38:5,REF-15,RB30N4180B1/SH,RB30N4180B1/SH 2 door Refrigerator 284L Black Nickel,SKU Price,4190,Passed,,,,SKU Price in Cart,4190,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4180B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,95.78999999999996
2024-6-1 0:39:44,REF-16,RB33J3200S9/SH,RB33J3200S9 2 Door Refrigerator 328L,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200S9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,75.50999999999999
2024-6-1 0:41:0,REF-17,RB33J3200SA/SH,RB33J3200SA 2 door Refrigerator 328L Metal Graphite,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Passed,Trade-Up Discount,150,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200SA/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,65.72000000000003
2024-6-1 0:42:10,REF-18,RB33R8899SR/SH,RB33R8899SR/SH  SpaceMaxᵀᴹ  2 door Refrigerator 328L Sliver,SKU Price,11190,Passed,,,,SKU Price in Cart,11190,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,RB33R8899SR/SH,1,Passed,Z-ITFITF16,1,Passed,Z-UEFAEURO2024,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,103.57999999999993
2024-6-1 0:43:53,REF-19,RB34T675FB1/SH,RB34T675FB1 SpaceMax™  2 door refrigerator 340L,SKU Price,5990,Passed,,,,SKU Price in Cart,5990,Passed,Trade-Up Discount,200,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB34T675FB1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.669999999999845
2024-6-1 0:44:57,REF-20,RB34T675FS9/SH,RB34T675FS9/SH SpaceMax™ 2 door Refrigerator 340L,SKU Price,5790,Passed,,,,SKU Price in Cart,5790,Passed,Trade-Up Discount,200,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB34T675FS9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,61.710000000000036
2024-6-1 0:46:0,REF-21,RF48A4000B4/SH,RF48A4000B4 Twin Cooling Plus™ Multi Door Refrigerator 468L,SKU Price,8990,Passed,,,,SKU Price in Cart,8990,Passed,Trade-Up Discount,300,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RF48A4000B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,61.77999999999997
2024-6-1 0:47:3,REF-22,RS62R5007M9/SH,RS62R5007M9 Side By Side Refrigerators 647L,SKU Price,12990,Failed,,,,SKU Price in Cart,12990,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RS62R5007M9/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,82.47000000000003
2024-6-1 0:48:28,REF-23,RS63R5597B4/SH,RS63R5597B4/SH SpaceMax™ Side by Side Refrigerator 630L Black,SKU Price,15500,Failed,,,,SKU Price in Cart,15500,Failed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RS63R5597B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,65.48000000000002
2024-6-1 0:51:36,REF-24,RS64R5337B4/SH,RS64R5337B4/SH Side by Side Refrigerator 617L,SKU Price,15900,Passed,,,,SKU Price in Cart,15900,Passed,Trade-Up Discount,500,Passed,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RS64R5337B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,64.32000000000001
2024-6-1 0:52:43,REF-26,RB34A7B4FAP/SH,BESPOKE Bottom Mount Freezer 340L (Panel Not Included),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.700000000000003
2024-6-1 0:53:14,WM-01,DF60A8500CG/SH,AI智能魔衣櫥 JetSteam除菌清新,SKU Price,10380,Passed,,,,SKU Price in Cart,10380,Passed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,DF60A8500CG/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-UEFAEURO2024,1,Passed,Z-DF-HK,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,73.84
2024-6-1 0:54:30,WM-05,WA80CG4545BDSH,WA80CG4545BDSH Ecobubble™ Top Loader without Drain Pump 8kg Versailles Gary,SKU Price,2790,Passed,,,,SKU Price in Cart,2790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WA80CG4545BDSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,63.66
2024-6-1 0:55:36,WM-06,WA80C14545BVSH,WA80C14545BVSH Ecobubble™ Top Loader with Drain Pump 8kg Black Caviar,SKU Price,2790,Passed,,,,SKU Price in Cart,2790,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,WA80C14545BVSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,76.74000000000001
2024-6-1 0:56:56,WM-07,WA10CG4545BDSH,WA10CG4545BDSH Ecobubble™ Top Loader without Drain Pump 10kg Versailles Gary,SKU Price,3390,Passed,,,,SKU Price in Cart,3390,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,WA10CG4545BDSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,82.80000000000001
2024-6-1 0:59:18,WM-09,WD10T754DBH/SH,"WD10T754DBH AI Ecobubble™ AI Control Front Load Washing Machine + Dryer Combo 10.5/7kg, 1400rpm",SKU Price,5390,Passed,,,,SKU Price in Cart,5390,Passed,Trade-Up Discount,200,Passed,SC Plus Price,,,Premium Count,5,Failed,More - Expected 4 / Actual 5,Items in Cart,WD10T754DBH/SH,1,Passed,Z-ITFITF16,1,Failed,Z-ITFITEX37,1,Passed,Z-UEFAEURO2024,1,Passed,Z-ITFITAC05NY,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,Failed,91.33
2024-6-1 1:0:52,WM-10,WD70TA046BE/SH,"WD70TA046BE/SH Hygiene Steam Front Load Washer + Dryer Combo 7/5kg, 1400rpm",SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WD70TA046BE/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,85.69
2024-6-1 1:2:20,WM-11,WD70T4046CH/SH,"WD70T4046CH Hygiene Steam Front Load Washer + Dryer Combo 7/5kg, 1400rpm",SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Passed,Trade-Up Discount,150,Passed,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WD70T4046CH/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,64.94
2024-6-1 1:3:27,WM-12,WD80T654DBE/SH,"WD80T654DBE AI Ecobubble™ AI Control Front Load Washing Machine + Dryer Combo 8/6kg, 1400rpm",SKU Price,4990,Passed,,,,SKU Price in Cart,4990,Passed,Trade-Up Discount,150,Passed,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WD80T654DBE/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.07000000000002
2024-6-1 1:4:39,WM-13,WD80TA546BH/SH,"WD80TA546BH AddWash™ Front Load Washing Machine + Dryer Combo 8/6kg, 1400rpm",SKU Price,4990,Passed,,,,SKU Price in Cart,4990,Passed,Trade-Up Discount,150,Passed,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WD80TA546BH/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,66.38
2024-6-1 1:5:48,WM-14,WW70T3020BW/SH,"WW70T3020BW/SH Slim440 Digital Inverter Front Load Washing Machine 7kg, 1200rpm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.50999999999999
2024-6-1 1:6:16,WM-15,WW70T3020BS/SH,"WW70T3020BS/SH Slim440 Digital Inverter Front Load Washing Machine 7kg, 1200rpm",SKU Price,3290,Passed,,,,SKU Price in Cart,3290,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70T3020BS/SH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,68.25
2024-6-1 1:7:27,WM-16,WW80T3040BW/SH,"WW80T3040BW/SH Slim465 Digital Inverter Front Load Washing Machine 8kg, 1400rpm",SKU Price,3490,Passed,,,,SKU Price in Cart,3490,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80T3040BW/SH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,137.75999999999993
2024-6-1 1:9:47,WM-17,WW80T3040BS/SH,"WW80T3040BS/SH Slim465 Digital Inverter Front Load Washing Machine 8kg, 1400rpm",SKU Price,3590,Passed,,,,SKU Price in Cart,3590,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80T3040BS/SH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.6400000000001
2024-6-1 1:11:1,WM-19,WW90T654DLE/SH,"WW90T654DLE AI Ecobubble™ AI Control Front Load Washing Machine 9kg, 1400rpm",SKU Price,4390,Passed,,,,SKU Price in Cart,4390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WW90T654DLE/SH,1,Passed,Z-ITFITAC05NY,1,Passed,Z-ITFITEX37,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,71.11000000000001
2024-6-1 1:12:14,WM-20,WW70AG5S21CESH,"WW70AG5S21CESH Slim Ecobubble™ Front Load Washing Machine 7kg, 1200rpm",SKU Price,3390,Passed,,,,SKU Price in Cart,3390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70AG5S21CESH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.45000000000005
2024-6-1 1:13:25,WM-21,WW70AG5S21CXSH,"WW70AG5S21CXSH Slim Ecobubble™ Front Load Washing Machine 7kg, 1200rpm",SKU Price,3490,Passed,,,,SKU Price in Cart,3490,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70AG5S21CXSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.38
2024-6-1 1:14:36,WM-22,WW80AG6L28BXSH,"WW80AG6L28BXSH Slim AI Ecobubble™ AI Control Front Load Washing Machine 8kg, 1200 rpm",SKU Price,4390,Passed,,,,SKU Price in Cart,4390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,WW80AG6L28BXSH,1,Passed,Z-UEFAEURO2024,1,Passed,Z-ITFITAC05NY,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,Passed,72.83000000000004
2024-6-1 1:15:51,WM-23,WW80AGAS21AESH,"WW80AGAS21AESH Slim Ecobubble™ Front Load Washing Machine 8kg, 1200rpm",SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AGAS21AESH,1,Passed,Z-ITFITAC05NY,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,63.55000000000007
2024-6-1 1:16:57,WM-24,WW80AGAS21AXSH,"WW80AGAS21AXSH Slim Ecobubble™ Front Load Washing Machine 8kg, 1200rpm",SKU Price,3890,Passed,,,,SKU Price in Cart,3890,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AGAS21AXSH,1,Passed,Z-ITFITAC05NY,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.190000000000055
2024-6-1 1:18:1,VC-16,VS20B95993B/SH,VS20B95993BSH Bespoke Jet Plus 210W  Midnight Blue,SKU Price,6990,Passed,,,,SKU Price in Cart,6990,Passed,Trade-Up Discount,250,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20B95993B/SH,1,Passed,Z-UEFAEURO2024,1,Passed,Z-ITFITAIRKG06SV,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,123.58999999999992
2024-6-1 1:20:6,VC-17,VS20B958F3N/SP,VS20B958F3NSP Bespoke Jet Plus 210W Woody Green,SKU Price,5590,Passed,,,,SKU Price in Cart,5590,Passed,Trade-Up Discount,200,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20B958F3N/SP,1,Passed,Z-VCA-TABA95,1,Passed,Z-VCA-ADB952,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,61.76999999999998
2024-6-1 1:21:11,VC-18,VS20B95843W/SH,VS20B95843WSH Bespoke Jet Plus 210W Misty White,SKU Price,5590,Passed,,,,SKU Price in Cart,5590,Passed,Trade-Up Discount,200,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20B95843W/SH,1,Passed,Z-VCA-WBA95/GL,1,Passed,Z-VCA-ADB952,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.41000000000008
2024-6-1 1:22:15,VC-19,VS20C852FTB/SH,VS20C852FTBSHJet85 Stick VC Midnight Blue,SKU Price,4990,Failed,,,,SKU Price in Cart,4990,Failed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20C852FTB/SH,1,Passed,Z-VCA-TABA95,1,Passed,Z-ITFITSD01,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,55.11999999999989
2024-6-1 1:23:12,VC-20,VS20C852CTN/SH,VS20C852CTNSH Jet85 Stick VC Woody Green1,SKU Price,4590,Failed,,,,SKU Price in Cart,4590,Failed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20C852CTN/SH,1,Passed,Z-VCA-TABA95,1,Passed,Z-ITFITSD01,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,55.1099999999999
2024-6-1 1:27:34,WM-08,WA10C14545BVSH,WA10C14545BVSH Ecobubble™ Top Loader with Drain Pump 10kg Black Caviar,SKU Price,3390,Passed,,,,SKU Price in Cart,3390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WA10C14545BVSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,65.63
2024-6-1 1:40:29,REF-22,RS62R5007M9/SH,RS62R5007M9 Side By Side Refrigerators 647L,SKU Price,12990,Failed,,,,SKU Price in Cart,12990,Failed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RS62R5007M9/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,59.72
2024-6-1 1:41:31,REF-23,RS63R5597B4/SH,RS63R5597B4/SH SpaceMax™ Side by Side Refrigerator 630L Black,SKU Price,15500,Failed,,,,SKU Price in Cart,15500,Failed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RS63R5597B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,61.35000000000001
2024-6-1 1:56:24,REF-22,RS62R5007M9/SH,RS62R5007M9 Side By Side Refrigerators 647L,SKU Price,12990,Failed,,,,SKU Price in Cart,12990,Failed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RS62R5007M9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.52999999999999
2024-6-1 1:57:35,REF-23,RS63R5597B4/SH,RS63R5597B4/SH SpaceMax™ Side by Side Refrigerator 630L Black,SKU Price,15500,Failed,,,,SKU Price in Cart,15500,Failed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RS63R5597B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,68.44
2024-6-1 1:58:45,REF-24,RS64R5337B4/SH,RS64R5337B4/SH Side by Side Refrigerator 617L,SKU Price,15900,Passed,,,,SKU Price in Cart,15900,Passed,Trade-Up Discount,500,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RS64R5337B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.21000000000001
2024-6-1 2:1:39,CTV-01,QA32LS03CBJXZK,"32"" The Frame LS03C",SKU Price,5980,Passed,,,,SKU Price in Cart,5980,Passed,Trade-Up Discount,100,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA32LS03CBJXZK,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-ARTSTORE6MTHS,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.51
2024-6-1 2:2:47,CTV-05,QA43LS05BBJXZK,"43"" The Sero LS05B 白色",SKU Price,12980,Passed,,,,SKU Price in Cart,12980,Passed,Trade-Up Discount,100,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,QA43LS05BBJXZK,1,Passed,Z-VG-SCST43V/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,75.53
2024-6-1 2:4:6,CTV-35,QA98Q80CAJXZK,"98"" QLED 4K Q80C",SKU Price,79980,Passed,,,,SKU Price in Cart,79980,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA98Q80CAJXZK,1,Passed,Z-HW-Q930C/ZK,1,Passed,Z-WMN8000SX/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,139.51999999999998
2024-6-1 2:6:27,CTV-36,QA98QN990CJXZK,"98"" Neo QLED 8K QN990C",SKU Price,279980,Passed,,,,SKU Price in Cart,279980,Passed,Trade-Up Discount,10000,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,QA98QN990CJXZK,1,Passed,Z-WMN8000SX/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.099999999999966
