2024-8-7 16:25:34,83,S-CTA-32,VG-SCFA75WTBRU,"75"" The Frame Modern White Bezel",SKU Price,1136,Passed,Galaxy Credit,,,SKU Price in Cart,1136,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-SCFA75WTBRU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,63.27999999999997
2024-8-7 16:26:46,84,S-CTA-33,VG-SCFC75SGMXY,"75"" The Frame Beveled Sand Gold Bezel",SKU Price,1488,Passed,Galaxy Credit,,,SKU Price in Cart,1488,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-SCFC75SGMXY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.65999999999997
2024-8-7 16:27:51,85,S-CTA-34,VG-SCST43V/ZK,The Sero Wheel VG-SCST43V,SKU Price,608,Passed,Galaxy Credit,,,SKU Price in Cart,608,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-SCST43V/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.54999999999995
2024-8-7 16:28:59,86,S-CTA-35,VG-SOCA05/RU,,SKU Price,1752,Passed,Galaxy Credit,,,SKU Price in Cart,1752,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-SOCA05/RU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,61.63999999999987
2024-8-7 16:30:4,87,S-CTA-36,VG-SOCR15/ZA,One Invisible Connection Optical Cable (15 meters) VG-SOCR15/ZA,SKU Price,3239,Passed,Galaxy Credit,,,SKU Price in Cart,3239,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-SOCR15/ZA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.8599999999999
2024-8-7 16:31:14,88,S-CWM-01,WMN-B30FB/RU,Full Motion Slim Fit Wall Mount (WMN-B30FB),SKU Price,1752,Passed,Galaxy Credit,,,SKU Price in Cart,1752,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,WMN-B30FB/RU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,56.5
2024-8-7 16:32:18,89,S-CWM-02,WMN-B50EB/RU,Slim Fit Wall Mount (WMN-B50EB),SKU Price,1136,Passed,Galaxy Credit,,,SKU Price in Cart,1136,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,WMN-B50EB/RU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.34000000000015
2024-8-7 16:33:27,90,S-CWM-03,WMN-B05FB/XY,Full Motion Slim Fit Wall Mount WMN-B05FB (2023),SKU Price,1312,Passed,Galaxy Credit,,,SKU Price in Cart,1312,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,WMN-B05FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.57999999999993
2024-8-7 16:34:35,91,S-CWM-04,WMN-B16FB/XY,Full Motion Slim Wall Mount WMN-B16FB (2023),SKU Price,1488,Passed,Galaxy Credit,,,SKU Price in Cart,1488,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.559999999999945
2024-8-7 16:35:41,92,S-CWM-05,WMN-B50EB/XY,Slim Fit Wall Mount WMN-B50EB (2023),SKU Price,1136,Passed,Galaxy Credit,,,SKU Price in Cart,1136,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,WMN-B50EB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,75.77999999999997
2024-8-7 16:36:58,93,S-CWM-06,WMN8000SX/XY,TV Wall mount (WMN8000SX),SKU Price,1840,Passed,Galaxy Credit,,,SKU Price in Cart,1840,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,WMN8000SX/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,63.98000000000002
2024-8-7 16:38:6,94,S-CTA-37,VG-ARAB22STDZK,Auto Rotating Studio Stand (VG-ARAB22STD),SKU Price,3512,Passed,Galaxy Credit,,,SKU Price in Cart,3512,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-ARAB22STDZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,122.49000000000001
2024-8-7 16:40:11,95,S-CTA-38,VG-ARAB43STDZK,Auto Rotating Studio Stand (VG-ARAB43STD),SKU Price,3512,Passed,Galaxy Credit,,,SKU Price in Cart,3512,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-ARAB43STDZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,78.91000000000008
2024-8-7 16:41:33,96,S-CTA-39,VG-FBB3BA/XY,The Freestyle Battery Base,SKU Price,1312,Passed,Galaxy Credit,,,SKU Price in Cart,1312,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-FBB3BA/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,70.0300000000002
2024-8-7 16:42:48,97,S-CTA-40,VG-SCLA00G/XY,The Freestyle Waterproof Case,SKU Price,432,Passed,Galaxy Credit,,,SKU Price in Cart,432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-SCLA00G/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,78.36999999999989
2024-8-7 16:44:11,99,S-CTA-42,VG-SCLB00NS/RU,The Freestyle Forest Green Skin and Cradle VG-SCLB00NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),36.99000000000001
2024-8-7 16:44:50,100,S-CTA-43,VG-SCLB00PS/RU,The Freestyle Blossom Pink Skin and Cradle VG-SCLB00PS,SKU Price,432,Passed,Galaxy Credit,,,SKU Price in Cart,432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-SCLB00PS/RU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,74.25
2024-8-7 16:46:8,101,S-CTA-44,VG-SCLB00YS/RU,The Freestyle Coyote Beige Skin and Cradle VG-SCLB00YS,SKU Price,432,Passed,Galaxy Credit,,,SKU Price in Cart,432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-SCLB00YS/RU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.54999999999973
2024-8-7 16:47:25,102,S-CTA-45,VG-FSD3BW/XY,The Freestyle Stand,SKU Price,1400,Passed,Galaxy Credit,,,SKU Price in Cart,1400,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VG-FSD3BW/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.9699999999998
2024-8-7 16:48:43,104,S-HTS-02,HW-C450/ZK,C-Series HW-C450 2.1ch Soundbar,SKU Price,1928,Passed,Galaxy Credit,,,SKU Price in Cart,1928,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-C450/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.26999999999998
2024-8-7 16:50:18,114,S-HTS-12,SWA-9100S/ZK,SWA-9100S 無線後置喇叭,SKU Price,872,Passed,Galaxy Credit,,,SKU Price in Cart,872,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SWA-9100S/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.5
2024-8-7 16:52:29,114,S-HTS-12,SWA-9100S/ZK,SWA-9100S 無線後置喇叭,SKU Price,872,Passed,Galaxy Credit,,,SKU Price in Cart,872,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SWA-9100S/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,70.92000000000007
2024-8-7 16:53:46,115,S-HTS-13,SWA-9200S/ZK,SWA-9200S 無線後置喇叭,SKU Price,960,Passed,Galaxy Credit,,,SKU Price in Cart,960,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SWA-9200S/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,88.20000000000027
2024-8-7 16:55:17,116,S-HTS-14,SWA-9500S/ZK,SWA-9500S 無線後置喇叭,SKU Price,1928,Passed,Galaxy Credit,,,SKU Price in Cart,1928,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SWA-9500S/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,74.95000000000027
2024-8-7 16:56:35,117,S-MON-01,LS27CG552ECXXK,"27"" Odyssey G5 Curved Gaming Monitor (165Hz)",SKU Price,1546,Passed,Galaxy Credit,,,SKU Price in Cart,1546,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS27CG552ECXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,89.03999999999996
2024-8-7 16:58:8,118,S-MON-02,LS32CG552ECXXK,"32"" Odyssey G5 Curved Gaming Monitor (165Hz)",SKU Price,1822,Passed,Galaxy Credit,,,SKU Price in Cart,1822,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS32CG552ECXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,84.32999999999993
2024-8-7 16:58:8,119,S-MON-03,LS32BG750NCXXK,32” Odyssey Neo G7 Mini-LED Curved Gaming Monitor (165Hz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),101.19999999999982
2024-8-7 17:1:25,120,S-MON-04,LS32BG850NCXXK,32” Odyssey Neo G8 Mini-LED Curved Gaming Monitor (240Hz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),40.59999999999991
2024-8-7 17:2:9,121,S-MON-05,LS34BG850SCXXK,"34"" Odyssey G8 OLED Curved Gaming Monitor (175Hz)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),42.460000000000036
2024-8-7 17:2:56,122,S-MON-06,LS49CG954SCXXK,"49"" Odyssey G9 OLED Curved Gaming Monitor (240Hz)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),41.88000000000011
2024-8-7 17:4:37,123,S-MON-07,LS57CG952NCXXK,"57"" Odyssey Neo G9 Curved Gaming Monitor (240Hz)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),89.89000000000033
2024-8-7 17:5:20,124,S-MON-08,LS22C310EACXXK,"22"" S31C Essential Monitor",SKU Price,727,Passed,Galaxy Credit,,,SKU Price in Cart,727,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS22C310EACXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,79.77999999999975
2024-8-7 17:6:45,125,S-MON-09,LS24C310EACXXK,"24"" S31C Essential Monitor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),41.620000000000346
2024-8-7 17:7:33,126,S-MON-10,LS27C310EACXXK,"27"" S31C Essential Monitor",SKU Price,957,Passed,Galaxy Credit,,,SKU Price in Cart,957,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS27C310EACXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,83.94000000000005
2024-8-7 17:8:59,127,S-MON-11,LS27C390EACXXK,"27"" C390 Curved Monitor",SKU Price,1371,Passed,Galaxy Credit,,,SKU Price in Cart,1371,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS27C390EACXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,79.97000000000025
2024-8-7 17:10:22,128,S-MON-12,LS32C390EACXXK,"32"" C390 Curved Monitor",SKU Price,1638,Passed,Galaxy Credit,,,SKU Price in Cart,1638,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS32C390EACXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,94.43000000000029
2024-8-7 17:12:14,132,S-MON-16,LS27C900PACXXK,"27"" ViewFinity S9 5K Monitor",SKU Price,8392,Passed,Galaxy Credit,,,SKU Price in Cart,8392,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS27C900PACXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,137.85000000000036
