2024-5-17 23:9:10,TU-38,WW70AG5S21CESH,"WW70AG5S21CESH Slim Ecobubble™ Front Load Washing Machine 7kg, 1200rpm",SKU Price,3390,Passed,,,,SKU Price in Cart,3390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70AG5S21CESH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,61.20999999999992
2024-5-17 23:10:13,TU-37,WW70AG5S21CXSH,"WW70AG5S21CXSH Slim Ecobubble™ Front Load Washing Machine 7kg, 1200rpm",SKU Price,3490,Passed,,,,SKU Price in Cart,3490,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70AG5S21CXSH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,59.83000000000004
2024-5-17 23:15:18,TU-36,WW70T3020BS/SH,"WW70T3020BS/SH Slim440 Digital Inverter Front Load Washing Machine 7kg, 1200rpm",SKU Price,3290,Passed,,,,SKU Price in Cart,3290,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70T3020BS/SH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.42999999999999
2024-5-17 23:16:27,TU-35,WW70T3020BW/SH,"WW70T3020BW/SH Slim440 Digital Inverter Front Load Washing Machine 7kg, 1200rpm",SKU Price,3090,Failed,,,,SKU Price in Cart,3090,Failed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70T3020BW/SH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,73.89000000000001
2024-5-17 23:17:43,TU-34,WW80AG6L28BXSH,"WW80AG6L28BXSH Slim AI Ecobubble™ AI Control Front Load Washing Machine 8kg, 1200 rpm",SKU Price,4390,Passed,,,,SKU Price in Cart,4390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AG6L28BXSH,1,Passed,Z-ITFITEX42,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,72.66
2024-5-17 23:18:57,TU-33,WW80AGAS21AESH,"WW80AGAS21AESH Slim Ecobubble™ Front Load Washing Machine 8kg, 1200rpm",SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80AGAS21AESH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.32999999999998
2024-5-17 23:20:13,TU-32,WW80AGAS21AXSH,"WW80AGAS21AXSH Slim Ecobubble™ Front Load Washing Machine 8kg, 1200rpm",SKU Price,3890,Passed,,,,SKU Price in Cart,3890,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80AGAS21AXSH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.43
2024-5-17 23:21:28,TU-31,WW80T3040BS/SH,"WW80T3040BS/SH Slim465 Digital Inverter Front Load Washing Machine 8kg, 1400rpm",SKU Price,3590,Passed,,,,SKU Price in Cart,3590,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80T3040BS/SH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,77.84000000000003
2024-5-17 23:22:53,TU-30,WW80T3040BW/SH,"WW80T3040BW/SH Slim465 Digital Inverter Front Load Washing Machine 8kg, 1400rpm",SKU Price,3490,Passed,,,,SKU Price in Cart,3490,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80T3040BW/SH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,132.84999999999997
2024-5-17 23:25:3,TU-29,WW90T654DLE/SH,"WW90T654DLE AI Ecobubble™ AI Control Front Load Washing Machine 9kg, 1400rpm",SKU Price,4390,Passed,,,,SKU Price in Cart,4390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW90T654DLE/SH,1,Passed,Z-ITFITF16,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,65.40999999999997
2024-5-17 23:26:12,TU-28,VS20B95843W/SH,1 x  VS20B95843WSH Bespoke Jet Plus 210W Misty White,SKU Price,5590,Passed,,,,SKU Price in Cart,5590,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20B95843W/SH,1,Passed,Z-VCA-WBA95/GL,1,Passed,Z-VCA-ADB952,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,87.09000000000003
2024-5-17 23:27:41,TU-27,VS20B958F3N/SP,1 x  VS20B958F3NSP Bespoke Jet Plus 210W Woody Green,SKU Price,5590,Passed,,,,SKU Price in Cart,5590,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20B958F3N/SP,1,Passed,Z-VCA-TABA95,1,Passed,Z-VCA-ADB952,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,82.37
2024-5-17 23:29:7,TU-26,VS20B95993B/SH,1 x  VS20B95993BSH Bespoke Jet Plus 210W  Midnight Blue,SKU Price,6990,Passed,,,,SKU Price in Cart,6990,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,VS20B95993B/SH,1,Passed,Z-VCA-SPW90/VT,1,Passed,Z-VCA-SPA95/GL,1,Passed,Z-VCA-ADB952,1,Passed,Z-ITFITAIRKG06SV,1,Passed,,,,,,,,,,,,,,,,,,,Failed,102.83000000000004
2024-5-17 23:30:51,TU-25,RB27N4050B1/SH,RB27N4050B1/SH 2 door refrigerator 257L Black Nickel,SKU Price,3690,Passed,,,,SKU Price in Cart,3690,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB27N4050B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,74.79999999999995
2024-5-17 23:32:5,TU-24,RB27N4050S8/SH,RB27N4050S8/SH 2 door refrigerator 257L Sliver,SKU Price,3590,Passed,,,,SKU Price in Cart,3590,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB27N4050S8/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.78999999999996
2024-5-17 23:33:14,TU-23,RB29FERNCS9/SH,RB29FERNCS9 2 door Refrigerator 286L Sliver,SKU Price,4390,Passed,,,,SKU Price in Cart,4390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB29FERNCS9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.2800000000002
2024-5-17 23:34:25,TU-22,RB30N4050B1/SH,RB30N4050B1/SH 2 door refrigerator 290L Black Nickel,SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4050B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.79999999999995
2024-5-17 23:35:36,TU-21,RB30N4050S8/SH,RB30N4050S8/SH 2 door Refrigerator 290L Sliver,SKU Price,3990,Passed,,,,SKU Price in Cart,3990,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4050S8/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.37999999999988
2024-5-17 23:36:52,TU-20,RB30N4180B1/SH,RB30N4180B1/SH 2 door Refrigerator 284L Black Nickel,SKU Price,4190,Passed,,,,SKU Price in Cart,4190,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4180B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,137.5999999999999
2024-5-17 23:39:9,TU-19,RB33J3200S9/SH,RB33J3200S9 2 Door Refrigerator 328L,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Passed,Trade-Up Discount,150,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200S9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,65.8599999999999
2024-5-17 23:40:19,TU-18,RB33J3200SA/SH,RB33J3200SA 2 door Refrigerator 328L Metal Graphite,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Passed,Trade-Up Discount,150,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200SA/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,74.43000000000006
2024-5-17 23:41:35,TU-17,RB33R8899SR/SH,RB33R8899SR/SH  SpaceMaxᵀᴹ  2 door Refrigerator 328L Sliver,SKU Price,11190,Passed,,,,SKU Price in Cart,11190,Passed,Trade-Up Discount,300,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33R8899SR/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,72.19000000000005
2024-5-17 23:42:49,TU-16,RB34T675FB1/SH,RB34T675FB1 SpaceMax™  2 door refrigerator 340L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.039999999999964
2024-5-17 23:43:14,TU-15,RB34T675FS9/SH,RB34T675FS9/SH SpaceMax™ 2 door Refrigerator 340L,SKU Price,5790,Passed,,,,SKU Price in Cart,5790,Passed,Trade-Up Discount,200,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB34T675FS9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,72.16999999999985
2024-5-17 23:44:29,TU-14,RF48A4000B4/SH,RF48A4000B4 Twin Cooling Plus™ Multi Door Refrigerator 468L,SKU Price,8990,Passed,,,,SKU Price in Cart,8990,Passed,Trade-Up Discount,300,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RF48A4000B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.84999999999991
2024-5-17 23:45:41,TU-13,RS62R5007M9/SH,RS62R5007M9 Side By Side Refrigerators 647L,SKU Price,10990,Passed,,,,SKU Price in Cart,10990,Passed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,RS62R5007M9/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.43000000000006
2024-5-17 23:46:52,TU-12,RS63R5597B4/SH,RS63R5597B4/SH SpaceMax™ Side by Side Refrigerator 630L Black,SKU Price,12900,Passed,,,,SKU Price in Cart,12900,Passed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,RS63R5597B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.07000000000016
2024-5-17 23:48:4,TU-11,RS64R5337B4/SH,RS64R5337B4/SH Side by Side Refrigerator 617L,SKU Price,15900,Passed,,,,SKU Price in Cart,15900,Passed,Trade-Up Discount,500,Passed,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,RS64R5337B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,70.38000000000011
2024-5-17 23:49:16,TU-10,RT20M3020GS/SH,RT20M3020GS/SH 2 door Refrigerator 203L Grey Silver,SKU Price,2590,Passed,,,,SKU Price in Cart,2590,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,RT20M3020GS/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,70.57000000000016
2024-5-17 23:50:29,TU-09,RT22M4013S8/SH,RT22M4013S8/SH 2 door Refrigerator 234L Elegant Inox,SKU Price,2790,Passed,,,,SKU Price in Cart,2790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4013S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.36000000000013
2024-5-17 23:51:44,TU-08,RT22M4032S8/SH,RT22M4032S8/SH 2 door Refrigerator 234L Elegant Inox,SKU Price,2790,Passed,,,,SKU Price in Cart,2790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4032S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.77999999999975
2024-5-17 23:53:0,TU-07,RT22M4033S9/SH,RT22M4033S9/SH 2 door Refrigerator 234L Refined Inox,SKU Price,2690,Failed,,,,SKU Price in Cart,2690,Failed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4033S9/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.65999999999985
2024-5-17 23:54:13,TU-06,RT25M4013S8/SH,RT25M4013S8/SH 2 door Refrigerator 255L Elegant Inox,SKU Price,2990,Passed,,,,SKU Price in Cart,2990,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4013S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.80999999999995
2024-5-17 23:55:30,TU-05,RT25M4032S8/SH,RT25M4032S8/SH 2 door Refrigerator 255L Elegant Inox,SKU Price,2990,Passed,,,,SKU Price in Cart,2990,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4032S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73
2024-5-17 23:56:45,TU-04,RT25M4033S9/SH,RT25M4033S9/SH 2 door Refrigerator 255L Refined Inox,SKU Price,3090,Passed,,,,SKU Price in Cart,3090,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4033S9/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,74.98999999999978
2024-5-17 23:58:2,TU-03,RT31CG5420S9SH,RT31CG5420S9 SpaceMax™ 2 door Refrigerator 301L,SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT31CG5420S9SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,77.23000000000002
2024-5-17 23:59:22,TU-02,RT35CG5420S9SH,RT35CG5420S9 SpaceMax™ 2 door Refrigerator 345L,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT35CG5420S9SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,78.84999999999991
