,"Galaxy S24+, 512GB, Cobalt Violet",,Y,SM-S9260ZVGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZVGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZYGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZYGTGY
,"Galaxy S24+, 512GB, Amber Yellow",,Y,SM-S9260ZYGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZYGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260LGGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260LGGTGY
,"Galaxy S24+, 512GB, Jade Green",,Y,SM-S9260LGGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260LGGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZOGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZOGTGY
,"Galaxy S24+, 512GB, Sandstone Orange",,Y,SM-S9260ZOGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZOGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260LBGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260LBGTGY
,"Galaxy S24+, 512GB, Sapphire Blue",,Y,SM-S9260LBGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260LBGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZKDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZKDTGY
,"Galaxy S24+, 256GB, Onyx Black",,Y,SM-S9260ZKDTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZKDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZADTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZADTGY
,"Galaxy S24+, 256GB, Marble Gray",,Y,SM-S9260ZADTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZADTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZVDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZVDTGY
,"Galaxy S24+, 256GB, Cobalt Violet",,Y,SM-S9260ZVDTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZVDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZYDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZYDTGY
,"Galaxy S24+, 256GB, Amber Yellow",,Y,SM-S9260ZYDTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZYDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260LGDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260LGDTGY
,"Galaxy S24+, 256GB, Jade Green",,Y,SM-S9260LGDTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260LGDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZODTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZODTGY
,"Galaxy S24+, 256GB, Sandstone Orange",,Y,SM-S9260ZODTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZODTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260LBDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260LBDTGY
,"Galaxy S24+, 256GB, Sapphire Blue",,Y,SM-S9260LBDTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260LBDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZKHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZKHTGY
,"Galaxy S24, 512GB, Onyx Black",,Y,SM-S9210ZKHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZKHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZAHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZAHTGY
,"Galaxy S24, 512GB, Marble Gray",,Y,SM-S9210ZAHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZAHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZVHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZVHTGY
,"Galaxy S24, 512GB, Cobalt Violet",,Y,SM-S9210ZVHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZVHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZYHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZYHTGY
,"Galaxy S24, 512GB, Amber Yellow",,Y,SM-S9210ZYHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZYHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210LGHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210LGHTGY
,"Galaxy S24, 512GB, Jade Green",,Y,SM-S9210LGHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210LGHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZOHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZOHTGY
,"Galaxy S24, 512GB, Sandstone Orange",,Y,SM-S9210ZOHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZOHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210LBHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210LBHTGY
,"Galaxy S24, 512GB, Sapphire Blue",,Y,SM-S9210LBHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210LBHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZKGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZKGTGY
,"Galaxy S24, 256GB, Onyx Black",,Y,SM-S9210ZKGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZKGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZAGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZAGTGY
,"Galaxy S24, 256GB, Marble Gray",,Y,SM-S9210ZAGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZAGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZVGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZVGTGY
,"Galaxy S24, 256GB, Cobalt Violet",,Y,SM-S9210ZVGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZVGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZYGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZYGTGY
,"Galaxy S24, 256GB, Amber Yellow",,Y,SM-S9210ZYGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZYGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210LGGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210LGGTGY
,"Galaxy S24, 256GB, Jade Green",,Y,SM-S9210LGGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210LGGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZOGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZOGTGY
,"Galaxy S24, 256GB, Sandstone Orange",,Y,SM-S9210ZOGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZOGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210LBGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210LBGTGY
,"Galaxy S24, 256GB, Sapphire Blue",,Y,SM-S9210LBGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210LBGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZKHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZKHTGY
,"Galaxy Z Fold5 1TB, 12GB + 1TB, Black",,Y,SM-F9460ZKHTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZKHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZEHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZEHTGY
,"Galaxy Z Fold5 1TB, Cream (eStore)",,Y,SM-F9460ZEHTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZEHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460LBHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460LBHTGY
,"Galaxy Z Fold5 1TB, Icy Blue",,Y,SM-F9460LBHTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460LBHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZKGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZKGTGY
,"Galaxy Z Fold5 512, 12GB + 512GB, Black",,Y,SM-F9460ZKGTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZKGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZEGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZEGTGY
,"Galaxy Z Fold5 512, Cream",,Y,SM-F9460ZEGTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZEGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460LBGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460LBGTGY
,"Galaxy Z Fold5 512, Icy Blue",,Y,SM-F9460LBGTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460LBGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZUGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZUGTGY
,"Galaxy Z Fold5 512, Gray (eStore)",,Y,SM-F9460ZUGTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZUGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZKDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZKDTGY
,"Galaxy Z Fold5 256, 12GB + 256GB, Black",,Y,SM-F9460ZKDTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZKDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460LBDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460LBDTGY
,"Galaxy Z Fold5 256, Icy Blue",,Y,SM-F9460LBDTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460LBDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZEETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZEETGY
,"Galaxy Z Flip5 512, 8GB + 512GB, Cream (eStore)",,Y,SM-F7310ZEETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZEETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZAETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZAETGY
,"Galaxy Z Flip5 512, Gray^^",,Y,SM-F7310ZAETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZAETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310LIETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310LIETGY
,"Galaxy Z Flip5 512, Lavender",,Y,SM-F7310LIETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310LIETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310LGETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310LGETGY
,"Galaxy Z Flip5 512, Mint",,Y,SM-F7310LGETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310LGETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZBETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZBETGY
,"Galaxy Z Flip5 512, Blue (eStore)",,Y,SM-F7310ZBETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZBETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZYETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZYETGY
,"Galaxy Z Flip5 512, Yellow (eStore)",,Y,SM-F7310ZYETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZYETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZEATGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZEATGY
,"Galaxy Z Flip5 256, 8GB + 256GB, Cream",,Y,SM-F7310ZEATGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZEATGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZAATGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZAATGY
,"Galaxy Z Flip5 256, Gray",,Y,SM-F7310ZAATGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZAATGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310LIATGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310LIATGY
,"Galaxy Z Flip5 256, Lavender",,Y,SM-F7310LIATGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310LIATGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310LGATGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310LGATGY
,"Galaxy Z Flip5 256, Mint",,Y,SM-F7310LGATGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310LGATGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZGPTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZGPTGY
,"Galaxy S23 Ultra 1TB, 12+1T, Green (Key)",,Y,SM-S9180ZGPTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZGPTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZKHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZKHTGY
,"Galaxy S23 Ultra 512, 12+512G, Black",,Y,SM-S9180ZKHTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZKHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZEHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZEHTGY
,"Galaxy S23 Ultra 512, Cream",,Y,SM-S9180ZEHTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZEHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZGHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZGHTGY
,"Galaxy S23 Ultra 512, Green (Key)",,Y,SM-S9180ZGHTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZGHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZKGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZKGTGY
,"Galaxy S23 Ultra 256, 12+256G, Black",,Y,SM-S9180ZKGTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZKGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZEGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZEGTGY
,"Galaxy S23 Ultra 256, Cream",,Y,SM-S9180ZEGTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZEGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZGGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZGGTGY
,"Galaxy S23 Ultra 256, Green (Key)",,Y,SM-S9180ZGGTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZGGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180LIGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180LIGTGY
,"Galaxy S23 Ultra 256, Lavender",,Y,SM-S9180LIGTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180LIGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9160ZGGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9160ZGGTGY
,"Galaxy S23+ [512], 8+512GB, Green",,Y,SM-S9160ZGGTGY,https://www.samsung.com/hk/smartphones/galaxy-s23/buy/?modelCode=SM-S9160ZGGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9160LIGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9160LIGTGY
,"Galaxy S23+ [512], Lavender (Key)",,Y,SM-S9160LIGTGY,https://www.samsung.com/hk/smartphones/galaxy-s23/buy/?modelCode=SM-S9160LIGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9160ZKDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9160ZKDTGY
,"Galaxy S23+ [256], 8+256GB, Black",,Y,SM-S9160ZKDTGY,https://www.samsung.com/hk/smartphones/galaxy-s23/buy/?modelCode=SM-S9160ZKDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9160ZEDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9160ZEDTGY
