2024-8-8 9:22:41,250,S-HTS-20,HW-S800D/ZK,S-Series HW-S800D Soundbar,SKU Price,3512,Passed,Galaxy Credit,,,SKU Price in Cart,3512,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-S800D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,53.03999999999999
2024-8-8 9:23:36,251,S-HTS-21,HW-S801D/ZK,S-Series HW-S801D Soundbar,SKU Price,3512,Passed,Galaxy Credit,,,SKU Price in Cart,3512,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-S801D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,54.650000000000006
2024-8-8 9:24:32,252,S-HTS-22,HW-S700D/ZK,S-Series HW-S700D Soundbar,SKU Price,2632,Passed,Galaxy Credit,,,SKU Price in Cart,2632,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-S700D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,50.20000000000002
2024-8-8 9:25:25,253,S-HTS-23,HW-S701D/ZK,S-Series HW-S701D Soundbar,SKU Price,2632,Passed,Galaxy Credit,,,SKU Price in Cart,2632,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-S701D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,52.94999999999999
2024-8-8 9:26:18,254,S-HTS-24,HW-S60D/ZK,S-Series HW-S60D Soundbar,SKU Price,2280,Passed,Galaxy Credit,,,SKU Price in Cart,2280,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-S60D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,52.30000000000001
2024-8-8 9:27:13,255,S-HTS-25,HW-S61D/ZK,S-Series HW-S61D Soundbar,SKU Price,2280,Passed,Galaxy Credit,,,SKU Price in Cart,2280,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-S61D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,50.04000000000002
2024-8-8 9:28:5,256,S-HTS-26,HW-LS60D/ZK,S-Series HW-LS60D Music Frame,SKU Price,2944,Passed,Galaxy Credit,,,SKU Price in Cart,2944,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,HW-LS60D/ZK,1,Passed,Z-MUSICFRAMEPHOTOS,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,51.31999999999999
2024-8-8 9:29:55,257,S-CTV-76,QA85Q70DAJXZK,"85"" QLED Q70D",SKU Price,41343,Passed,Galaxy Credit,,,SKU Price in Cart,41343,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA85Q70DAJXZK,1,Passed,Z-HW-S800D/ZK,1,Passed,Z-WMN-B30FB/RU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,108.83000000000004
2024-8-8 9:30:49,258,S-CTV-77,QA75Q70DAJXZK,"75"" QLED Q70D",SKU Price,21584,Passed,Galaxy Credit,,,SKU Price in Cart,21584,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,QA75Q70DAJXZK,1,Passed,Z-SM-S9210ZVGT-CTV,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,53.41000000000008
2024-8-8 9:31:44,259,S-CTV-78,UA75DU8000JXZK,"75"" Crystal UHD DU8000",SKU Price,14943,Passed,Galaxy Credit,,,SKU Price in Cart,14943,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,UA75DU8000JXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,49.450000000000045
2024-8-8 9:32:35,260,S-CTV-79,QA65Q70DAJXZK,"65"" QLED Q70D",SKU Price,11984,Passed,Galaxy Credit,,,SKU Price in Cart,11984,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA65Q70DAJXZK,1,Passed,Z-UA32T5300AJXZK,1,Passed,Z-HW-C450/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,52.629999999999995
2024-8-8 9:33:26,261,S-CTV-80,QA65Q60DAJXZK,"65"" QLED Q60D",SKU Price,11863,Passed,Galaxy Credit,,,SKU Price in Cart,11863,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA65Q60DAJXZK,1,Passed,Z-UA32T5300AJXZK,1,Passed,Z-HW-C450/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,55.45999999999992
2024-8-8 9:34:26,262,S-CTV-81,UA65DU8000JXZK,"65"" Crystal UHD DU8000",SKU Price,8783,Passed,Galaxy Credit,,,SKU Price in Cart,8783,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,UA65DU8000JXZK,1,Passed,Z-HW-C450/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,50.01999999999998
2024-8-8 9:35:18,263,S-CTV-82,QA55Q70DAJXZK,"55"" QLED Q70D",SKU Price,6784,Passed,Galaxy Credit,,,SKU Price in Cart,6784,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA55Q70DAJXZK,1,Passed,Z-WMN-B50EB/XY,1,Passed,Z-HW-C450/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,53.18999999999994
2024-8-8 9:36:13,264,S-CTV-83,QA55Q60DAJXZK,"55"" QLED Q60D",SKU Price,6671,Passed,Galaxy Credit,,,SKU Price in Cart,6671,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,QA55Q60DAJXZK,1,Passed,Z-WMN-B50EB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,51.93999999999994
2024-8-8 9:37:6,265,S-CTV-84,QA55QE1DAJXZK,"55"" QLED QE1D",SKU Price,5584,Passed,Galaxy Credit,,,SKU Price in Cart,5584,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,QA55QE1DAJXZK,1,Passed,Z-WMN-B50EB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,54.65000000000009
2024-8-8 9:38:2,266,S-CTV-85,UA55DU8000JXZK,"55"" Crystal UHD DU8000",SKU Price,5263,Passed,Galaxy Credit,,,SKU Price in Cart,5263,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,UA55DU8000JXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.3599999999999
2024-8-8 9:38:50,267,S-CTV-86,UA55DU7700JXZK,"55"" Crystal UHD DU7700",SKU Price,4647,Passed,Galaxy Credit,,,SKU Price in Cart,4647,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,UA55DU7700JXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.1099999999999
2024-8-8 9:39:40,268,S-CTV-87,QA50Q80DAJXZK,"50"" QLED Q80D",SKU Price,7023,Passed,Galaxy Credit,,,SKU Price in Cart,7023,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA50Q80DAJXZK,1,Passed,Z-HW-C450/ZK,1,Passed,Z-WMN-B05FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,50.8599999999999
2024-8-8 9:40:35,269,S-CTV-88,QA50Q60DAJXZK,"50"" QLED Q60D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.850000000000136
2024-8-8 9:41:0,270,S-CTV-89,QA50QE1DAJXZK,"50"" QLED QE1D",SKU Price,4784,Passed,Galaxy Credit,,,SKU Price in Cart,4784,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,QA50QE1DAJXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,49.47000000000003
2024-8-8 9:41:53,271,S-CTV-90,UA50DU8000JXZK,"50"" Crystal UHD DU8000",SKU Price,4383,Passed,Galaxy Credit,,,SKU Price in Cart,4383,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,UA50DU8000JXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,49.059999999999945
2024-8-8 9:42:41,272,S-CTV-91,UA50DU7700JXZK,"50"" Crystal UHD DU7700",SKU Price,3943,Passed,Galaxy Credit,,,SKU Price in Cart,3943,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,UA50DU7700JXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,49.190000000000055
2024-8-8 9:43:31,273,S-CTV-92,QA43Q61DAJXZK,"43"" QLED Q61D",SKU Price,4823,Passed,Galaxy Credit,,,SKU Price in Cart,4823,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,QA43Q61DAJXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,47.789999999999964
2024-8-8 9:44:24,274,S-CTV-93,QA43Q60DAJXZK,"43"" QLED Q60D",SKU Price,4384,Passed,Galaxy Credit,,,SKU Price in Cart,4384,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,QA43Q60DAJXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.05000000000018
2024-8-8 9:45:14,275,S-CTV-94,UA43DU8500JXZK,"43"" Crystal UHD DU8500",SKU Price,4471,Passed,Galaxy Credit,,,SKU Price in Cart,4471,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,UA43DU8500JXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.700000000000045
2024-8-8 9:46:5,276,S-CTV-95,UA43DU8000JXZK,"43"" Crystal UHD DU8000",SKU Price,3855,Passed,Galaxy Credit,,,SKU Price in Cart,3855,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,UA43DU8000JXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,49.319999999999936
2024-8-8 9:46:55,277,S-CTV-96,UA43DU7700JXZK,"43"" Crystal UHD DU7700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.11999999999989
2024-8-8 9:47:22,278,S-VC-15,VS35D979FQK/SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.25
2024-8-8 9:47:50,279,S-VC-16,VS20B95993B/SH,VS20B95993BSH Bespoke Jet Plus 210W  Midnight Blue,SKU Price,6431,Passed,Galaxy Credit,,,SKU Price in Cart,6431,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,6,Passed,-,Items in Cart,VS20B95993B/SH,1,Passed,Z-ITFITPW28-C,1,Passed,Z-VCA-ADB952,1,Passed,Z-ITFITF17-C,1,Passed,Z-ITFITPW21OCE-C,1,Passed,Z-VCA-SPW95/VT,1,Passed,Z-VCA-SPA95/GL,1,Passed,,,,,,,,,,,,,Passed,61.680000000000064
2024-8-8 9:48:51,280,S-VC-17,VS20B958F3N/SP,VS20B958F3NSP Bespoke Jet Plus 210W Woody Green,SKU Price,5143,Passed,Galaxy Credit,,,SKU Price in Cart,5143,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,VS20B958F3N/SP,1,Passed,Z-VCA-TABA95,1,Passed,Z-VCA-ADB952,1,Passed,Z-ITFITF17-C,1,Passed,Z-ITFITPW21OCE-C,1,Passed,,,,,,,,,,,,,,,,,,,Passed,57.94999999999982
2024-8-8 9:49:54,281,S-VC-18,VS20B95843W/SH,VS20B95843WSH Bespoke Jet Plus 210W Misty White,SKU Price,5143,Passed,Galaxy Credit,,,SKU Price in Cart,5143,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,VS20B95843W/SH,1,Passed,Z-VCA-ADB952,1,Passed,Z-ITFITF17-C,1,Passed,Z-ITFITPW21OCE-C,1,Passed,Z-VCA-WBA95/GL,1,Passed,,,,,,,,,,,,,,,,,,,Passed,57.289999999999964
2024-8-8 9:50:50,282,S-VC-19,VS20C852FTB/SH,VS20C852FTBSHJet85 Stick VC Midnight Blue,SKU Price,3671,Passed,Galaxy Credit,,,SKU Price in Cart,3671,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,VS20C852FTB/SH,1,Passed,Z-VCA-TABA95,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,52.62000000000012
2024-8-8 9:51:47,283,S-VC-20,VS20C852CTN/SH,VS20C852CTNSH Jet85 Stick VC Woody Green1,SKU Price,3211,Passed,Galaxy Credit,,,SKU Price in Cart,3211,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,VS20C852CTN/SH,1,Passed,Z-VCA-TABA95,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,51.49000000000001
2024-8-8 9:52:38,284,S-VCA-07,VCA-SBTA95/VT,VS9500 VC ACC BATTERY VCA-SBTA95VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.049999999999955
2024-8-8 10:9:54,285,S-VCA-08,VCA-TABA95,BESPOKE Jet™ Jet Dual Brush,SKU Price,911,Passed,Galaxy Credit,,,SKU Price in Cart,911,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VCA-TABA95,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,49.089999999999996
2024-8-8 10:10:45,286,S-VCA-09,VCA-SABC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.019999999999996
2024-8-8 10:11:14,287,S-VCA-10,VCA-PTB95,BESPOKE Jet™ Pet Tool+ ,SKU Price,543,Passed,Galaxy Credit,,,SKU Price in Cart,543,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VCA-PTB95,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.640000000000015
2024-8-8 10:12:5,288,S-MON-29,LS32DG502ECXXK,"32"" Odyssey G5 Gaming Monitor (180Hz)",SKU Price,2144,Passed,Galaxy Credit,,,SKU Price in Cart,2144,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS32DG502ECXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.82000000000002
2024-8-8 10:12:56,289,S-MON-30,LS27DG502ECXXK,"27"" Odyssey G5 Gaming Monitor (180Hz)",SKU Price,1751,Passed,Galaxy Credit,,,SKU Price in Cart,1751,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS27DG502ECXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,49.860000000000014
2024-8-8 10:13:48,290,S-MON-31,LS32D706EACXXK,"32"" ViewFinity S7 UHD Monitor",SKU Price,2064,Passed,Galaxy Credit,,,SKU Price in Cart,2064,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,LS32D706EACXXK,1,Passed,Z-ITFITSD06-C,1,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,52.329999999999984
2024-8-8 10:14:42,291,S-MON-32,LS27D706EACXXK,"27"" ViewFinity S7 UHD Monitor",SKU Price,1822,Passed,Galaxy Credit,,,SKU Price in Cart,1822,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,LS27D706EACXXK,1,Passed,Z-ITFITSD06-C,1,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,49.99000000000001
2024-8-8 10:15:33,292,S-MON-33,LS27C330GACXXK,"27"" S33GC Essential Monitor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.110000000000014
2024-8-8 10:16:2,293,S-MON-34,LS24C330GACXXK,"24"" S33GC Essential Monitor",SKU Price,819,Passed,Galaxy Credit,,,SKU Price in Cart,819,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,LS24C330GACXXK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,49.160000000000025
2024-8-8 10:16:52,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.720000000000027
2024-8-8 10:31:34,240,S-CTV-71,QA50LS03DAJXZK,"50"" Lifestyle Frame LS03D",SKU Price,8784,Passed,Galaxy Credit,,,SKU Price in Cart,8784,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA50LS03DAJXZK,1,Passed,Z-VG-SCFA50WTBRU,1,Passed,Z-HW-S701D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,56.18
2024-8-8 10:32:31,241,S-CTV-72,QA48S90DAEXZK,"48"" OLED S90DAE",SKU Price,9135,Passed,Galaxy Credit,,,SKU Price in Cart,9135,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA48S90DAEXZK,1,Passed,Z-CESPCOUPONS,10,Passed,Z-WMN-B05FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,52.900000000000006
2024-8-8 10:33:28,242,S-CTV-73,QA43QN90DAJXZK,"43"" Neo QLED 4K QN90D",SKU Price,7463,Passed,Galaxy Credit,,,SKU Price in Cart,7463,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,QA43QN90DAJXZK,1,Passed,Z-HW-S700D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,51.47
2024-8-8 10:34:24,243,S-CTV-74,QA43LS01DAJXZK,"43"" Lifestyle Serif LS01D",SKU Price,7984,Passed,Galaxy Credit,,,SKU Price in Cart,7984,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,QA43LS01DAJXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,51.23999999999998
2024-8-8 10:35:14,244,S-CTV-75,QA43LS03DAJXZK,"43"" Lifestyle Frame LS03D",SKU Price,7184,Passed,Galaxy Credit,,,SKU Price in Cart,7184,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA43LS03DAJXZK,1,Passed,Z-HW-S701D/ZK,1,Passed,Z-VG-SCFA43WTBRU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,50.85000000000002
