2024-5-31 1:28:55,SMP-16,SM-S7110LGGTGY,"Galaxy S23 FE 256, Mint",SKU Price,4298,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,4298,Passed,Extra Trade-In Rebate,400,Passed,SC Plus Price,398,Passed,Premium Count,2,Failed,Less - Expected 3 / Actual 2,Items in Cart,SM-S7110LGGTGY,1,Passed,Z-ITFITPW03,1,Passed,Z-ITFITAC09,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,81.28000000000003
2024-5-31 1:30:19,SMP-17,SM-A5560ZKATGY,Galaxy A55 5G 8GB 128GB Awesome Navy,SKU Price,3298,Passed,Galaxy Credit,300,Passed,SKU Price in Cart,3298,Passed,Extra Trade-In Rebate,400,Passed,SC Plus Price,398,Passed,Premium Count,4,Passed,-,Items in Cart,SM-A5560ZKATGY,1,Passed,Z-ITFITT10WE,1,Passed,Z-ITFITAC09,1,Passed,Z-EF-ZA556CBEGWW,1,Passed,Z-ITFITPW08BE,1,Passed,,,,,,,,,,,,,,,,,,,Passed,92.22000000000003
2024-5-31 1:36:51,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),41.17
2024-5-31 1:41:39,TAB-03,SM-X910NZAATGY,"Galaxy Tab S9 Ultra, 12GB+256, Graphite",SKU Price,7819,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,7819,Passed,Extra Trade-In Rebate,1200,Passed,SC Plus Price,,,Premium Count,6,Failed,More - Expected 4 / Actual 6,Items in Cart,EP-T4511XBEGGB,3,Failed,EF-PA356TBEGWW,3,Failed,EF-OA256TBEGWW,2,Failed,SM-X910NZAATGY,1,Passed,Z-EF-BX910PBEGWW,1,Failed,Z-ITFITEX43,1,Failed,Z-ITFITE01,1,Passed,,,,,,,,,,,,,Failed,94.60000000000001
2024-5-31 1:43:16,TAB-04,SM-X510NLGATGY,"Galaxy Tab S9 FE, Wi-Fi, MINT",SKU Price,3088,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,3088,Passed,Extra Trade-In Rebate,1000,Passed,SC Plus Price,498,Passed,Premium Count,5,Failed,More - Expected 3 / Actual 5,Items in Cart,EF-OA256TBEGWW,2,Failed,SM-X510NLGATGY,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITT10WE,1,Failed,Z-ITFITCS9FEGY,1,Passed,Z-ITFITEX41,1,Passed,,,,,,,,,,,,,,,,Failed,87.53999999999999
2024-5-31 1:44:46,TAB-05,SM-X610NLGATGY,"Galaxy Tab S9 FE+, Wi-Fi, MINT",SKU Price,4288,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,4288,Passed,Extra Trade-In Rebate,1000,Passed,SC Plus Price,498,Passed,Premium Count,4,Failed,More - Expected 3 / Actual 4,Items in Cart,SM-X610NLGATGY,1,Passed,Z-ITFITCS9FEPGY,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITT10WE,1,Failed,Z-ITFITEX41,1,Passed,,,,,,,,,,,,,,,,,,,Failed,95.06000000000003
2024-5-31 1:46:23,TAB-08,SM-P620NZAETGY,Galaxy Tab S6 Lite (2024) Wi-Fi Oxford Gray,SKU Price,2288,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2288,Passed,Extra Trade-In Rebate,600,Failed,SC Plus Price,298,Failed,Premium Count,3,Passed,-,Items in Cart,SM-P620NZAETGY,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITEX41,1,Passed,Z-ITFITBKCS6LGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,99.50999999999999
2024-5-31 1:47:55,SMP-18,SM-A3560ZKDTGY,Galaxy A35 5G 8GB 128GB Awesome Navy,SKU Price,2698,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,2698,Passed,Extra Trade-In Rebate,300,Passed,SC Plus Price,398,Passed,Premium Count,4,Passed,-,Items in Cart,SM-A3560ZKDTGY,1,Passed,Z-ITFITT10WE,1,Passed,Z-EF-QA356CTEGWW,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITPW08BE,1,Passed,,,,,,,,,,,,,,,,,,,Passed,87.09
2024-5-31 1:48:9,TAB-09,SM-X900NZAETGY,"Galaxy Tab S8 Ultra WIFI, 12GB RAM + 256GB, Black",SKU Price,6782,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6782,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-X900NZAETGY,1,Passed,Z-EF-BX900PBEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,76.57999999999998
2024-5-31 1:49:24,SMP-30,SM-R930NZEATGY,"Galaxy Watch6 40mm (BT), Gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),32.510000000000005
2024-5-31 1:49:30,NPC-01,NP960XGL-XG1HK,"Galaxy Book4 Uitra 16""/i9/64GB/2TB/RTX4070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),46.85000000000002
2024-5-31 1:50:15,NPC-02,NP960QGK-KS3HK,"Galaxy Book4 Pro 360 16""/i7/32GB/1TB",SKU Price,15980,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,0,Failed,Extra Trade-In Rebate,0,Failed,SC Plus Price,0,Failed,Premium Count,-1,Failed,Less - Expected 4 / Actual -1,Items in Cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,131.75
2024-5-31 1:52:29,NPC-03,NP960XGK-KS5HK,"Galaxy Book4 Pro 16""/i7/32GB/1TB",SKU Price,15680,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,0,Failed,Extra Trade-In Rebate,0,Failed,SC Plus Price,0,Failed,Premium Count,-1,Failed,Less - Expected 4 / Actual -1,Items in Cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,122.26999999999998
2024-5-31 1:54:34,NPC-04,NP940XGK-KS3HK,"Galaxy Book4 Pro 14""/i7/32GB/1TB",SKU Price,14980,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,0,Failed,Extra Trade-In Rebate,0,Failed,SC Plus Price,0,Failed,Premium Count,-1,Failed,Less - Expected 4 / Actual -1,Items in Cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,133.82000000000005
2024-5-31 1:56:58,NPC-05,NP750QGK-KS1HK,"Galaxy Book4 360 15.6""/i7/16GB/1TB",SKU Price,10580,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,0,Failed,Extra Trade-In Rebate,0,Passed,SC Plus Price,0,Failed,Premium Count,-1,Failed,Less - Expected 4 / Actual -1,Items in Cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,138.55999999999995
