6/8/2024 11:08,15,SMP-05,SM-S9260ZKDTGY,"Galaxy S24+, 256GB, Onyx Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.24000000000001
6/8/2024 11:08,16,SMP-06,SM-S9210ZKHTGY,"Galaxy S24, 512GB, Onyx Black",SKU Price,6898,Passed,Galaxy Credit,0,Failed,SKU Price in Cart,6898,Passed,Extra Trade-In Rebate,,,SC Plus Price,998,Passed,Premium Count,3,Passed,-,Items in Cart,SM-S9210ZKHTGY,1,Passed,GP-FPS921SBKRW,1,Passed,Z-ITAC13-M,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,57.34999999999991
6/8/2024 11:09,17,SMP-07,SM-S9210ZKGTGY,"Galaxy S24, 256GB, Onyx Black",SKU Price,5898,Passed,Galaxy Credit,0,Failed,SKU Price in Cart,5898,Passed,Extra Trade-In Rebate,,,SC Plus Price,998,Passed,Premium Count,3,Passed,-,Items in Cart,SM-S9210ZKGTGY,1,Passed,GP-FPS921SBKRW,1,Passed,Z-ITAC13-M,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,56.57000000000005
6/8/2024 11:10,18,SMP-14,SM-F9460LBHTGY,"Galaxy Z Fold5 1TB, Icy Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.350000000000023
6/8/2024 11:11,19,SMP-15,SM-F9460ZUGTGY,"Galaxy Z Fold5 512, Gray (eStore)",SKU Price,11698,Passed,Galaxy Credit,500,Passed,SKU Price in Cart,11698,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,1798,Passed,Premium Count,1,Passed,-,Items in Cart,SM-F9460ZUGTGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.62
6/8/2024 11:12,20,SMP-16,SM-F9460ZKDTGY,"Galaxy Z Fold5 256, 12GB + 256GB, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.5
6/8/2024 11:12,21,SMP-17,SM-F7310ZYETGY,"Galaxy Z Flip5 512, Yellow (eStore)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.789999999999964
6/8/2024 11:13,22,SMP-18,SM-F7310ZEATGY,"Galaxy Z Flip5 256, 8GB + 256GB, Cream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.949999999999932
6/8/2024 11:13,23,SMP-19,SM-S9180ZGPTGY,"Galaxy S23 Ultra 1TB, 12+1T, Green (Key)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.25999999999999
6/8/2024 11:14,24,SMP-20,SM-S9160ZGGTGY,"Galaxy S23+ [512], 8+512GB, Green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.270000000000095
6/8/2024 11:14,25,SMP-21,SM-S9110ZGHTGY,"Galaxy S23 [512], 8+512GB, Green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.589999999999918
6/8/2024 11:15,26,SMP-22,SM-S7110LGGTGY,"Galaxy S23 FE 256, Mint",SKU Price,4298,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,4298,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,398,Passed,Premium Count,3,Passed,-,Items in Cart,SM-S7110LGGTGY,1,Passed,Z-EF-QS711CTEGWW,1,Passed,Z-ITAC13-M,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,81.36999999999989
6/8/2024 11:16,27,SMP-23,SM-A5560ZKATGY,Galaxy A55 5G 8GB 128GB Awesome Navy,SKU Price,3298,Passed,Galaxy Credit,300,Passed,SKU Price in Cart,3298,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,398,Passed,Premium Count,2,Passed,-,Items in Cart,SM-A5560ZKATGY,1,Passed,Z-ITFITPW28-M,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,72.25999999999999
6/8/2024 11:17,28,SMP-24,SM-A5560LBDTGY,Galaxy A55 5G 12GB 256GB Awesome Iceblue,SKU Price,3698,Passed,Galaxy Credit,300,Passed,SKU Price in Cart,3698,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,398,Passed,Premium Count,2,Passed,-,Items in Cart,SM-A5560LBDTGY,1,Passed,Z-ITFITPW28-M,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,72.72000000000003
6/8/2024 11:19,29,SMP-25,SM-A3560ZKDTGY,Galaxy A35 5G 8GB 128GB Awesome Navy,SKU Price,2698,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,2698,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,398,Passed,Premium Count,2,Passed,-,Items in Cart,SM-A3560ZKDTGY,1,Passed,Z-ITFITPW28-M,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,77.87000000000012
6/8/2024 11:20,30,SMP-26,SM-A3560LBGTGY,Galaxy A35 5G 8GB 256GB Awesome Iceblue,SKU Price,2998,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,2998,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,398,Passed,Premium Count,2,Passed,-,Items in Cart,SM-A3560LBGTGY,1,Passed,Z-ITFITPW28-M,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,70.72000000000003
6/8/2024 11:21,31,SMP-27,SM-A2360LBWTGY,"Galaxy A23 5G, Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.430000000000064
6/8/2024 11:22,32,SMP-28,SM-M346BZSPTGY,"Galaxy M34 5G, Silver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.570000000000164
6/8/2024 11:22,33,SMP-29,SM-A146PZKDTGY,"Galaxy A14 5G, 4GB + 64GB, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.660000000000082
6/8/2024 11:23,34,SMP-30,SM-A1560ZKGTGY,"Galaxy A15 5G, Blue Black",SKU Price,1598,Passed,Galaxy Credit,100,Passed,SKU Price in Cart,1598,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,398,Passed,Premium Count,1,Passed,-,Items in Cart,SM-A1560ZKGTGY,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.25
6/8/2024 11:24,35,SMP-31,SM-A2560ZKDTGY,"Galaxy A25 5G, Black",SKU Price,1998,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,1998,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,398,Passed,Premium Count,1,Passed,-,Items in Cart,SM-A2560ZKDTGY,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,70.54999999999995
6/8/2024 11:25,36,SMP-38,SM-R900NZAATGY,"Galaxy Watch5 40mm (BT), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.100000000000136
6/8/2024 11:25,37,SMP-39,SM-R910NZAATGY,"Galaxy Watch5 44mm (BT), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.87000000000012
6/8/2024 11:26,38,SMP-40,SM-R920NZTATGY,"Galaxy Watch5 Pro 45mm (BT), Gray Titanium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.160000000000082
6/8/2024 11:26,39,SMP-41,SM-R925FZKATGY,"Galaxy Watch5 Pro 45mm (LTE), Black Titanium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.77000000000021
2024-8-6 14:23:12,40,SMP-44,SM-R930NZEATGY,"Galaxy Watch6 40mm (BT), Gold",SKU Price,1698,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1698,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R930NZEATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,47.44
2024-8-6 14:24:3,41,SMP-45,SM-R935FZEATGY,"Galaxy Watch6 40mm (LTE), Gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.21
2024-8-6 14:24:31,42,SMP-46,SM-R940NZSATGY,"Galaxy Watch6 44mm (BT), Silver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.08
2024-8-6 14:25:1,43,SMP-47,SM-R945FZKATGY,"Galaxy Watch6 44mm (LTE), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.989999999999995
2024-8-6 14:25:31,44,SMP-48,SM-R950NZKATGY,"Galaxy Watch6 Classic 43mm (BT), Black",SKU Price,2238,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2238,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R950NZKATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.170000000000016
2024-8-6 14:26:20,45,SMP-49,SM-R955FZKATGY,"Galaxy Watch6 Classic 43mm (LTE), Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.789999999999992
2024-8-6 14:26:48,46,SMP-50,SM-R960NZKATGY,"Galaxy Watch6 Classic 47mm (BT), Black",SKU Price,2398,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2398,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R960NZKATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,47.28999999999999
2024-8-6 14:27:38,47,SMP-51,SM-R965FZKATGY,"Galaxy Watch6 Classic 47mm (LTE), Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),29.120000000000005
2024-8-6 14:28:8,48,SMP-33,SM-L300NZGATGY,"Galaxy Watch7 40mm (BT), Green",SKU Price,2398,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2398,Passed,Extra Trade-In Rebate,,,SC Plus Price,448,Passed,Premium Count,1,Passed,-,Items in Cart,SM-L300NZGATGY,1,Passed,Z-ET-SVL30SWEGWW-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.55000000000001
2024-8-6 14:28:58,49,SMP-34,SM-L305FZGATGY,"Galaxy Watch7 40mm (LTE), Green",SKU Price,2798,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2798,Passed,Extra Trade-In Rebate,,,SC Plus Price,598,Passed,Premium Count,1,Passed,-,Items in Cart,SM-L305FZGATGY,1,Passed,Z-ET-SVL30SWEGWW-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,47.129999999999995
2024-8-6 14:29:49,50,SMP-35,SM-L310NZGATGY,"Galaxy Watch7 44mm (BT), Green",SKU Price,2598,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2598,Passed,Extra Trade-In Rebate,,,SC Plus Price,448,Passed,Premium Count,1,Passed,-,Items in Cart,SM-L310NZGATGY,1,Passed,Z-ET-SVL31LNEGWW-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,57.23000000000002
2024-8-6 14:30:47,51,SMP-36,SM-L315FZGATGY,"Galaxy Watch7 44mm (LTE), Green",SKU Price,2998,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2998,Passed,Extra Trade-In Rebate,,,SC Plus Price,598,Passed,Premium Count,1,Passed,-,Items in Cart,SM-L315FZGATGY,1,Passed,Z-ET-SVL31LNEGWW-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,52.44
2024-8-6 14:31:41,52,SMP-32,SM-L705FDAATGY,"Galaxy Watch Ultra, Titanium Gray",SKU Price,5098,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,5098,Passed,Extra Trade-In Rebate,,,SC Plus Price,798,Passed,Premium Count,2,Passed,-,Items in Cart,SM-L705FDAATGY,1,Passed,Z-ET-SVL70MBEGWW-M,1,Passed,Z-ITAC13-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,53.39999999999998
2024-8-6 14:32:36,53,SMP-37,SM-R861NZKATGY,"Galaxy Watch FE (BT), Black",SKU Price,1598,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1598,Passed,Extra Trade-In Rebate,,,SC Plus Price,448,Passed,Premium Count,0,Passed,-,Items in Cart,SM-R861NZKATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,107.43000000000006
2024-8-6 14:34:25,54,SMP-42,SM-R390NZAATGY,Galaxy Fit3,SKU Price,498,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,498,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R390NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,50.569999999999936
2024-8-6 14:35:19,55,SMP-43,SM-R510NZAAASA,"Galaxy Buds2 Pro, Graphite",SKU Price,1198,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1198,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R510NZAAASA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,57.77999999999997
2024-8-6 14:36:17,56,SMP-52,SM-R630NZAATGY,"Galaxy Buds3 Pro, Silver",SKU Price,1998,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1998,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-R630NZAATGY,1,Passed,Z-GP-FPR630HICBW-M,1,Passed,Z-ITAC13-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,55.23000000000002
2024-8-6 14:37:15,57,SMP-53,SM-R530NZAATGY,"Galaxy Buds3, Silver",SKU Price,1398,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1398,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R530NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,51.27999999999997
2024-8-6 14:38:7,58,SMP-54,SM-R400NZAATGY,Galaxy Buds FE,SKU Price,718,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,718,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R400NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.809999999999945
2024-8-6 14:38:58,59,SMP-55,EI-T5600BBEGWW,SmartTag2,SKU Price,238,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,238,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,EI-T5600BBEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,55.74000000000001
2024-8-6 14:39:55,60,TAB-01,SM-X710NZAATGY,"Galaxy Tab S9, 8GB+128, Graphite",SKU Price,5488,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,5488,Passed,Extra Trade-In Rebate,1500,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-X710NZAATGY,1,Passed,Z-EF-BX710PBEGWW,1,Passed,Z-ITAC13-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,74.72000000000003
2024-8-6 14:41:11,61,TAB-02,SM-X716BZAATGY,"Galaxy Tab S9 (5G), 8GB+128, Graphite (NSP)",SKU Price,6588,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,6588,Passed,Extra Trade-In Rebate,1500,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-X716BZAATGY,1,Passed,Z-EF-BX710PBEGWW,1,Passed,Z-ITAC13-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,73.72000000000003
2024-8-6 14:42:30,62,TAB-03,SM-X810NZAATGY,"Galaxy Tab S9+, 12GB+256, Graphite",SKU Price,6379,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,6379,Passed,Extra Trade-In Rebate,1800,Failed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-X810NZAATGY,1,Passed,Z-EF-BX810PBEGWW,1,Passed,Z-202406WWTICKET-D,2,Passed,Z-ITAC13-M,1,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,83.79999999999995
2024-8-6 14:43:54,63,TAB-04,SM-X816BZAATGY,"Galaxy Tab S9+ (5G), 12GB+256, Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.319999999999936
2024-8-6 14:44:21,64,TAB-05,SM-X910NZAATGY,"Galaxy Tab S9 Ultra, 12GB+256, Graphite",SKU Price,7819,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,7819,Passed,Extra Trade-In Rebate,2500,Failed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-X910NZAATGY,1,Passed,Z-EF-BX910PBEGWW,1,Passed,Z-ITAC13-M,1,Passed,Z-202406WWTICKET-D,2,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,75.36000000000013
2024-8-6 14:45:39,65,TAB-06,SM-X916BZAETGY,"Galaxy Tab S9 Ultra (5G), 12GB+512, Graphite",SKU Price,9619,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,9619,Passed,Extra Trade-In Rebate,2500,Failed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-X916BZAETGY,1,Passed,Z-EF-BX910PBEGWW,1,Passed,Z-ITAC13-M,1,Passed,Z-202406WWTICKET-D,2,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,75.70000000000005
2024-8-6 14:46:57,66,TAB-07,SM-X510NLGATGY,"Galaxy Tab S9 FE, Wi-Fi, MINT",SKU Price,3088,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,3088,Passed,Extra Trade-In Rebate,1000,Passed,SC Plus Price,498,Passed,Premium Count,1,Passed,-,Items in Cart,SM-X510NLGATGY,1,Passed,Z-ITFITCS9FEGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,75.23000000000002
2024-8-6 14:48:15,67,TAB-08,SM-X516BLGATGY,"Galaxy Tab S9 FE, 5G, MINT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.720000000000027
2024-8-6 14:48:41,68,TAB-09,SM-X610NLGATGY,"Galaxy Tab S9 FE+, Wi-Fi, MINT",SKU Price,4088,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,4088,Passed,Extra Trade-In Rebate,1000,Passed,SC Plus Price,498,Passed,Premium Count,1,Passed,-,Items in Cart,SM-X610NLGATGY,1,Passed,Z-ITFITCS9FEPGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,77.24000000000001
2024-8-6 14:50:0,69,TAB-10,SM-X616BLGATGY,"Galaxy Tab S9 FE+, 5G, MINT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.059999999999945
2024-8-6 14:50:28,70,TAB-11,SM-X210NDBATGY,"Galaxy Tab A9+, 64GB 4GB Wi-Fi Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.169999999999845
2024-8-6 14:50:54,71,TAB-12,SM-X216BZAATGY,"Galaxy Tab A9+, 64GB 4GB 5G Gray",SKU Price,2188,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,2188,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,298,Passed,Premium Count,1,Passed,-,Items in Cart,SM-X216BZAATGY,1,Passed,Z-ITFITCA9PGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,81.14999999999986
2024-8-6 14:52:18,72,TAB-13,SM-X306BZGATGY,Galaxy Tab Active 5,SKU Price,4588,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,4588,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,498,Passed,Premium Count,1,Passed,-,Items in Cart,SM-X306BZGATGY,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,113.86000000000013
2024-8-6 14:54:16,73,TAB-14,SM-P620NZAETGY,Galaxy Tab S6 Lite (2024) Wi-Fi Oxford Gray,SKU Price,2288,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2288,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,298,Passed,Premium Count,2,Passed,-,Items in Cart,SM-P620NZAETGY,1,Passed,Z-ITFITBKCS6LGY,1,Passed,Z-ITFITEX41,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,85.80999999999995
