2024-5-28 9:17:49,E-SMP-11,SM-F7310ZYETGY,"Galaxy Z Flip5 512, Yellow (eStore)",SKU Price,6974,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6974,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,SM-F7310ZYETGY,1,Passed,Z-EF-ZF731CTEGWW,1,Passed,Z-SM-R510NZAAASAMX,1,Passed,Z-EP-P5400TWEGGB,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,Passed,67.63999999999999
2024-5-28 9:18:57,E-SMP-12,SM-F7310ZEATGY,"Galaxy Z Flip5 256, 8GB + 256GB, Cream",SKU Price,6224,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6224,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Failed,More - Expected 3 / Actual 4,Items in Cart,SM-F7310ZEATGY,1,Passed,Z-EF-ZF731CTEGWW,1,Passed,Z-SM-R510NZAAASAMX,1,Failed,Z-EP-P5400TWEGGB,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,Failed,63.33000000000004
2024-5-28 9:20:6,E-SMP-13,SM-S9180ZGPTGY,"Galaxy S23 Ultra 1TB, 12+1T, Green (Key)",SKU Price,8889,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,8889,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 3 / Actual 2,Items in Cart,SM-S9180ZGPTGY,1,Passed,Z-LS32C390EACXXK,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,57.98000000000002
2024-5-28 9:21:6,E-SMP-14,SM-S9160ZGGTGY,"Galaxy S23+ [512], 8+512GB, Green",SKU Price,6449,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6449,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-S9160ZGGTGY,1,Passed,Z-LS32C390EACXXK,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,57.870000000000005
2024-5-28 9:22:6,E-SMP-15,SM-S9110ZEGTGY,"Galaxy S23 [256], Cream (Key)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),18.799999999999955
2024-5-28 9:22:28,E-SMP-16,SM-S7110LGGTGY,"Galaxy S23 FE 256, Mint",SKU Price,3824,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3824,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,SM-S7110LGGTGY,1,Passed,Z-ITFITPW03,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-ITFITEX43,1,Passed,Z-EF-QS711CTEGWW,1,Passed,,,,,,,,,,,,,,,,,,,Passed,68.67000000000007
2024-5-28 9:23:40,E-SMP-17,SM-A5560ZKATGY,Galaxy A55 5G 8GB 128GB Awesome Navy,SKU Price,2803,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2803,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Failed,Less - Expected 4 / Actual 3,Items in Cart,SM-A5560ZKATGY,1,Passed,Z-EF-ZA556CBEGWW,1,Passed,Z-ITFITT10WE,1,Passed,Z-EB-P3400XUEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,63.889999999999986
2024-5-28 9:24:48,E-SMP-18,SM-A3560ZKDTGY,Galaxy A35 5G 8GB 128GB Awesome Navy,SKU Price,2293,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2293,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Failed,Less - Expected 4 / Actual 3,Items in Cart,SM-A3560ZKDTGY,1,Passed,Z-ITFITEX43,1,Passed,Z-EF-QA356CTEGWW,1,Passed,Z-SM-R400NZWATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,69.92999999999995
2024-5-28 9:25:57,E-SMP-19,SM-A2360LBWTGY,"Galaxy A23 5G, Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.54000000000019
2024-5-28 9:26:31,E-SMP-20,SM-M346BDBPTGY,"Galaxy M34 5G, Dark Blue",SKU Price,2068,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2068,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-M346BDBPTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,61.080000000000155
2024-5-28 9:27:34,E-SMP-21,SM-A146PZKDTGY,"Galaxy A14 5G, 4GB + 64GB, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),23.180000000000064
2024-5-28 9:28:2,E-SMP-22,SM-A1560ZKGTGY,"Galaxy A15 5G, Blue Black",SKU Price,1402,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1402,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-A1560ZKGTGY,1,Passed,Z-EB-P3400XUEGWW,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,59.58999999999992
2024-5-28 9:29:5,E-SMP-23,SM-A2560ZKDTGY,"Galaxy A25 5G, Black",SKU Price,1751,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1751,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-A2560ZKDTGY,1,Passed,Z-EB-P3400XUEGWW,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.75
2024-5-28 9:30:5,E-SMP-24,SM-R900NZAATGY,"Galaxy Watch5 40mm (BT), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.200000000000045
2024-5-28 9:30:34,E-SMP-25,SM-R910NZAATGY,"Galaxy Watch5 44mm (BT), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.769999999999982
2024-5-28 9:31:6,E-SMP-26,SM-R920NZTATGY,"Galaxy Watch5 Pro 45mm (BT), Gray Titanium",SKU Price,1799,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1799,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R920NZTATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,61.97000000000003
2024-5-28 9:32:10,E-SMP-27,SM-R390NZAATGY,Galaxy Fit3,SKU Price,438,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,438,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R390NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.41000000000008
2024-5-28 9:33:20,E-SMP-28,SM-R510NZAAASA,"Galaxy Buds2 Pro, Graphite",SKU Price,1079,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1079,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R510NZAAASA,1,Passed,Z-ITFITEX27,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.100000000000136
2024-5-28 9:34:23,E-SMP-29,SM-R930NZEATGY,"Galaxy Watch6 40mm (BT), Gold",SKU Price,1559,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1559,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R930NZEATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,57.039999999999964
2024-5-28 9:35:25,E-SMP-30,SM-R935FZEATGY,"Galaxy Watch6 40mm (LTE), Gold",SKU Price,1799,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1799,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R935FZEATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,56.680000000000064
2024-5-28 9:36:21,E-SMP-31,SM-R940NZKATGY,"Galaxy Watch6 44mm (BT), Graphite",SKU Price,1679,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1679,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R940NZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,56.32999999999993
2024-5-28 9:37:20,E-SMP-32,SM-R945FZKATGY,"Galaxy Watch6 44mm (LTE), Graphite",SKU Price,1919,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1919,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R945FZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.6400000000001
2024-5-28 9:38:19,E-SMP-33,SM-R950NZKATGY,"Galaxy Watch6 Classic 43mm (BT), Black",SKU Price,2379,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2379,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R950NZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,58.50999999999999
2024-5-28 9:39:25,E-SMP-34,SM-R955FZKATGY,"Galaxy Watch6 Classic 43mm (LTE), Black",SKU Price,2469,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2469,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R955FZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,59.74000000000001
