2024-5-21 22:19:56,CEHC-190,WW70AG5S21CXSH,"WW70AG5S21CXSH Slim Ecobubble™ Front Load Washing Machine 7kg, 1200rpm",SKU Price,3490,Passed,,,,SKU Price in Cart,3490,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70AG5S21CXSH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,80.00999999999999
2024-5-21 22:21:20,CEHC-191,WW80AG6L28BXSH,"WW80AG6L28BXSH Slim AI Ecobubble™ AI Control Front Load Washing Machine 8kg, 1200 rpm",SKU Price,4390,Passed,,,,SKU Price in Cart,4390,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AG6L28BXSH,1,Passed,Z-ITFITAC05BE,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,84.96999999999991
2024-5-21 22:22:47,CEHC-192,WW80AGAS21AESH,"WW80AGAS21AESH Slim Ecobubble™ Front Load Washing Machine 8kg, 1200rpm",SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80AGAS21AESH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,76.52999999999997
2024-5-21 22:24:7,CEHC-193,WW80AGAS21AXSH,"WW80AGAS21AXSH Slim Ecobubble™ Front Load Washing Machine 8kg, 1200rpm",SKU Price,3890,Passed,,,,SKU Price in Cart,3890,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80AGAS21AXSH,1,Passed,Z-ITFITAC05BE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,78.66000000000008
2024-5-21 22:25:28,CEHC-194,VS20A95993B/SH,BESPOKE Jet™ Elite Extra Cordless Stick Vacuum Cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),36.3599999999999
2024-5-21 22:26:7,CEHC-195,VS20A95943N/SH,BESPOKE Jet™ Complete Extra Cordless Stick Vacuum Cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),32.569999999999936
2024-5-21 22:26:40,CEHC-196,VS20A95843W/SH,BESPOKE Jet™ Complete  Cordless Stick Vacuum Cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.889999999999873
2024-5-21 22:27:11,CEHC-197,VS15T7033R4/SH,Jet 70 easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),33.42000000000007
2024-5-21 22:27:50,CEHC-198,VS20T7534T1/SH,Jet 75 multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),41.2800000000002
2024-5-21 22:28:33,CEHC-199,VS20T7538T5/SH,Jet 75 premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),38.75999999999999
2024-5-21 22:29:14,CEHC-200,VS60K6050KW/SH,"POWERstick with Surprisingly powerful cleaning, 21.6V",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),37.710000000000036
2024-5-21 22:29:55,CEHC-201,VCA-SBT90,Samsung Jet 75 Battery VCA-SBT90,SKU Price,1115,Passed,,,,SKU Price in Cart,1115,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VCA-SBT90,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.16999999999985
2024-5-21 22:31:4,CEHC-202,VCA-WB650/GL,Jet Spinning Sweeper VCA-WB650<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),39.25999999999999
2024-5-21 22:31:46,CEHC-203,VCA-SAPA95/VEU,BESPOKE Jet™ Battery Pack (25.2V),SKU Price,903,Passed,,,,SKU Price in Cart,903,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VCA-SAPA95/VEU,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.74000000000001
2024-5-21 22:32:53,CEHC-204,VCA-WBA95/GL,BESPOKE Jet™ Spray Spinning Sweeper™,SKU Price,1090,Passed,,,,SKU Price in Cart,1090,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VCA-WBA95/GL,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.74000000000001
2024-5-21 22:34:1,CEHC-205,VCA-SPW95/VT,BESPOKE Jet™ Sweeper Microfiber Pads (4ea),SKU Price,150,Passed,,,,SKU Price in Cart,150,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VCA-SPW95/VT,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,63.539999999999964
2024-5-21 22:35:7,CEHC-206,VCA-SPA95/GL,BESPOKE Jet™ Sweeper Disposable Wet Pads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),35.049999999999955
2024-5-21 22:35:44,CEHC-207,VCA-ADB952,BESPOKE Jet™ Clean Station Antibacterial Dust Bag (5ea),SKU Price,200,Passed,,,,SKU Price in Cart,200,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,VCA-ADB952,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.61000000000013
2024-5-21 22:36:55,CEHC-208,QA98QN90DAJXZK,"98"" Neo QLED 4K QN90D",SKU Price,129980,Passed,,,,SKU Price in Cart,129980,Passed,Trade-Up Discount,2000,Passed,SC Plus Price,,,Premium Count,5,Passed,-,Items in Cart,QA98QN90DAJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-WMN8000SX/XY,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-QA32LS03CBJXZK,1,Passed,,,,,,,,,,,,,,,,Passed,100.18000000000006
2024-5-21 22:38:38,CEHC-209,QA85QN900DJXZK,"85"" Neo QLED 8K QN900D",SKU Price,119980,Passed,,,,SKU Price in Cart,119980,Passed,Trade-Up Discount,2000,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA85QN900DJXZK,1,Passed,Z-SM-S9280ZTGT-CTV,1,Passed,Z-WMN-B30FB/RU,1,Passed,Z-HW-Q930D/ZK,1,Passed,Z-UEFAEURO2024,1,Passed,,,,,,,,,,,,,,,,,,,Passed,91.32000000000016
2024-5-21 22:40:12,CEHC-210,QA83S90DAEXZK,"83"" OLED S90DAE",SKU Price,85480,Passed,,,,SKU Price in Cart,85480,Passed,Trade-Up Discount,2000,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA83S90DAEXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-QA32LS03CBJXZK,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,Passed,93.23999999999978
2024-5-21 22:41:48,CEHC-211,QA77S95DAJXZK,"77"" OLED S95D",SKU Price,69980,Passed,,,,SKU Price in Cart,69980,Passed,Trade-Up Discount,2000,Passed,SC Plus Price,,,Premium Count,6,Failed,More - Expected 5 / Actual 6,Items in Cart,QA77S95DAJXZK,1,Passed,Z-HW-S800D/ZK,1,Failed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-QA32LS03CBJXZK,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,Failed,111.69000000000005
2024-5-21 22:43:43,CEHC-212,QA77S90DAEXZK,"77"" OLED S90DAE",SKU Price,53980,Passed,,,,SKU Price in Cart,53980,Passed,Trade-Up Discount,2000,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA77S90DAEXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-QA32LS03CBJXZK,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,Passed,92.71000000000004
2024-5-21 22:45:18,CEHC-213,QA75QN900DJXZK,"75"" Neo QLED 8K QN900D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),37.059999999999945
2024-5-21 22:45:58,CEHC-214,QA75LS03DAJXZK,"75"" Lifestyle Frame LS03D",SKU Price,49980,Passed,,,,SKU Price in Cart,49980,Passed,Trade-Up Discount,2000,Passed,SC Plus Price,,,Premium Count,6,Passed,-,Items in Cart,QA75LS03DAJXZK,1,Passed,Z-VG-SCFA75WTBRU,1,Passed,Z-HW-S801B/ZK,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-QA32LS03CBJXZK,1,Passed,Z-MOOV24BIT6MONTH,1,Failed,Z-ARTSTORE12MTHS,1,Passed,,,,,,,,,,,,,Passed,118.12999999999965
2024-5-21 22:47:59,CEHC-215,QA65S95DAJXZK,"65"" OLED S95D",SKU Price,29980,Passed,,,,SKU Price in Cart,29980,Passed,Trade-Up Discount,1600,Passed,SC Plus Price,,,Premium Count,6,Failed,More - Expected 5 / Actual 6,Items in Cart,QA65S95DAJXZK,1,Passed,Z-HW-S800D/ZK,1,Failed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-QA32LS03CBJXZK,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,Failed,103.19000000000005
2024-5-21 22:49:45,CEHC-216,QA65S90DAJXZK,"65"" OLED S90DA",SKU Price,24980,Passed,,,,SKU Price in Cart,24980,Passed,Trade-Up Discount,1200,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA65S90DAJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-WMN-B05FB/XY,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-QA32LS03CBJXZK,1,Passed,,,,,,,,,,,,,,,,,,,Passed,91.63999999999987
2024-5-21 22:51:18,CEHC-217,QA65QN900DJXZK,"65"" Neo QLED 8K QN900D",SKU Price,42980,Passed,,,,SKU Price in Cart,42980,Passed,Trade-Up Discount,2000,Passed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,QA65QN900DJXZK,1,Passed,Z-SM-S9280ZTGT-CTV,1,Passed,Z-UEFAEURO2024,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,88.88000000000011
2024-5-21 22:52:51,CEHC-218,QA75QN800DJXZK,"75"" Neo QLED 8K QN800D",SKU Price,72980,Passed,,,,SKU Price in Cart,72980,Passed,Trade-Up Discount,4000,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA75QN800DJXZK,1,Passed,Z-SM-S9280ZTGT-CTV,1,Passed,Z-HW-Q930D/ZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,Passed,93
2024-5-21 22:54:27,CEHC-219,QA65QN800DJXZK,"65"" Neo QLED 8K QN800D",SKU Price,36980,Passed,,,,SKU Price in Cart,36980,Passed,Trade-Up Discount,1800,Passed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,QA65QN800DJXZK,1,Passed,Z-SM-S9260ZKDT-CTV,1,Passed,Z-UEFAEURO2024,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,88.25
2024-5-21 22:55:58,CEHC-220,QA65LS03DAJXZK,"65"" Lifestyle Frame LS03D",SKU Price,19980,Passed,,,,SKU Price in Cart,19980,Passed,Trade-Up Discount,1000,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA65LS03DAJXZK,1,Passed,Z-VG-SCFA65WTB,1,Passed,Z-HW-S801B/ZK,1,Passed,Z-MOOV24BIT6MONTH,1,Failed,Z-ARTSTORE12MTHS,1,Passed,,,,,,,,,,,,,,,,,,,Passed,95.28999999999996
2024-5-21 22:57:35,CEHC-221,QA55S95DAJXZK,"55"" OLED S95D",SKU Price,20980,Passed,,,,SKU Price in Cart,20980,Passed,Trade-Up Discount,1000,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA55S95DAJXZK,1,Passed,Z-CESPCOUPONS,10,Failed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,Passed,91.32000000000016
2024-5-21 22:59:10,CEHC-222,QA55S90DAJXZK,"55"" OLED S90DA",SKU Price,17980,Passed,,,,SKU Price in Cart,17980,Passed,Trade-Up Discount,800,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA55S90DAJXZK,1,Passed,Z-CESPCOUPONS,10,Failed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-WMN-B05FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,Passed,90.19000000000005
2024-5-21 23:0:45,CEHC-223,QA65QN87DAJXZK,"65"" Neo QLED 4K QN87D",SKU Price,20980,Passed,,,,SKU Price in Cart,20980,Passed,Trade-Up Discount,1200,Passed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,QA65QN87DAJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,95.10000000000036
2024-5-21 23:2:23,CEHC-224,QA55QN90DAJXZK,"55"" Neo QLED 4K QN90D",SKU Price,17980,Passed,,,,SKU Price in Cart,17980,Passed,Trade-Up Discount,800,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA55QN90DAJXZK,1,Passed,Z-CESPCOUPONS,10,Failed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,Passed,95.15000000000009
2024-5-21 23:4:2,CEHC-225,QA55QN87DAJXZK,"55"" Neo QLED 4K QN87D",SKU Price,14980,Passed,,,,SKU Price in Cart,14980,Passed,Trade-Up Discount,700,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA55QN87DAJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-WMN-B05FB/XY,1,Passed,Z-CESPCOUPONS,5,Failed,,,,,,,,,,,,,,,,,,,Passed,97.88999999999987
2024-5-21 23:5:42,CEHC-226,QA55QN85DBJXZK,"55"" Neo QLED 4K QN85D",SKU Price,12980,Passed,,,,SKU Price in Cart,12980,Passed,Trade-Up Discount,600,Passed,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,QA55QN85DBJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-WMN-B05FB/XY,1,Passed,Z-CESPCOUPONS,5,Failed,,,,,,,,,,,,,,,,,,,Passed,92.51000000000022
2024-5-21 23:7:19,CEHC-227,QA65QN95DAJXZK,"65"" Neo QLED 4K QN95D",SKU Price,29980,Passed,,,,SKU Price in Cart,29980,Passed,Trade-Up Discount,1500,Passed,SC Plus Price,,,Premium Count,5,Passed,-,Items in Cart,QA65QN95DAJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-VG-SCFC32SGMXY,1,Passed,Z-QA32LS03CBJXZK,1,Passed,Z-WMN-B16FB/XY,1,Passed,,,,,,,,,,,,,,,,Passed,102.66000000000031
2024-5-21 23:9:6,CEHC-228,QA55LS03DAJXZK,"55"" Lifestyle Frame LS03D",SKU Price,14980,Passed,,,,SKU Price in Cart,14980,Passed,Trade-Up Discount,600,Passed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,QA55LS03DAJXZK,1,Passed,Z-VG-SCFA55WTBRU,1,Passed,Z-HW-S801B/ZK,1,Passed,Z-ARTSTORE12MTHS,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,91.07999999999993
2024-5-21 23:10:39,CEHC-229,QA50QN90DAJXZK,"50"" Neo QLED 4K QN90D",SKU Price,12480,Passed,,,,SKU Price in Cart,12480,Passed,Trade-Up Discount,500,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA50QN90DAJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-CESPCOUPONS,5,Failed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,77.49000000000024
2024-5-21 23:11:56,CEHC-230,QA55QN95DAJXZK,"55"" Neo QLED 4K QN95D",SKU Price,20980,Passed,,,,SKU Price in Cart,20980,Passed,Trade-Up Discount,1000,Passed,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,QA55QN95DAJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-HW-S800B/ZK,1,Passed,Z-WMN-B05FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,83.02999999999975
2024-5-21 23:13:25,CEHC-231,QA50LS03DAJXZK,"50"" Lifestyle Frame LS03D",SKU Price,11980,Passed,,,,SKU Price in Cart,11980,Passed,Trade-Up Discount,500,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA50LS03DAJXZK,1,Passed,Z-VG-SCFA50WTBRU,1,Passed,Z-ARTSTORE6MTHS,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,84.60000000000036
2024-5-21 23:14:51,CEHC-232,QA48S90DAEXZK,"48"" OLED S90DAE",SKU Price,12480,Passed,,,,SKU Price in Cart,12480,Passed,Trade-Up Discount,500,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA48S90DAEXZK,1,Passed,Z-UEFAEURO2024,1,Passed,Z-WMN-B05FB/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,81.32999999999993
2024-5-21 23:16:14,CEHC-233,QA43QN90DAJXZK,"43"" Neo QLED 4K QN90D",SKU Price,9480,Passed,,,,SKU Price in Cart,9480,Passed,Trade-Up Discount,100,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,QA43QN90DAJXZK,1,Passed,Z-UEFAEURO2024,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.35000000000036
2024-5-21 23:17:27,CEHC-234,QA43LS01DAJXZK,"43"" Lifestyle Serif LS01D",SKU Price,9980,Passed,,,,SKU Price in Cart,9980,Passed,Trade-Up Discount,100,Passed,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,QA43LS01DAJXZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.39000000000033
2024-5-21 23:18:39,CEHC-235,QA43LS03DAJXZK,"43"" Lifestyle Frame LS03D",SKU Price,9980,Passed,,,,SKU Price in Cart,9980,Passed,Trade-Up Discount,100,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,QA43LS03DAJXZK,1,Passed,Z-VG-SCFA43WTBRU,1,Passed,Z-ARTSTORE6MTHS,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,80.67999999999938
2024-5-21 23:20:3,CEHC-236,HW-Q990D/ZK,Q-series Soundbar HW-Q990D,SKU Price,10490,Passed,,,,SKU Price in Cart,10490,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,HW-Q990D/ZK,1,Passed,Z-ITFITEX32,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,77.15999999999985
2024-5-21 23:41:49,CEHC-237,HW-Q930D/ZK,Q-series Soundbar HW-Q930D,SKU Price,7990,Passed,,,,SKU Price in Cart,7990,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,HW-Q930D/ZK,1,Passed,Z-ITFITEX32,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.65
2024-5-21 23:43:4,CEHC-238,HW-Q800D/ZK,Q-series Soundbar HW-Q800D,SKU Price,5390,Passed,,,,SKU Price in Cart,5390,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-Q800D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,72.5
2024-5-21 23:44:18,CEHC-239,HW-Q700D/ZK,Q-series Soundbar HW-Q700D,SKU Price,4590,Passed,,,,SKU Price in Cart,4590,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-Q700D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.74000000000001
2024-5-21 23:45:31,CEHC-240,HW-B650D/ZK,B-Series HW-B550 2.1ch Soundbar,SKU Price,1890,Passed,,,,SKU Price in Cart,1890,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-B650D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,72.19999999999999
2024-5-21 23:46:45,CEHC-241,HW-S800D/ZK,S-Series HW-S800D Soundbar,SKU Price,3990,Passed,,,,SKU Price in Cart,3990,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,HW-S800D/ZK,1,Passed,Z-VG-SCFBS8BW/XY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,72.87
2024-5-21 23:48:1,CEHC-242,HW-S801D/ZK,S-Series HW-S801D Soundbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),39.73000000000002
2024-5-21 23:48:44,CEHC-243,HW-S700D/ZK,S-Series HW-S700D Soundbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),39.44
2024-5-21 23:49:27,CEHC-244,HW-S701D/ZK,S-Series HW-S701D Soundbar,SKU Price,3890,Passed,,,,SKU Price in Cart,3890,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,HW-S701D/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,68.45999999999998
2024-5-21 23:50:39,CEHC-245,HW-S60D/ZK,S-Series HW-S60D Soundbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),39.02999999999997
