14/5/2024 0:24,AMX-11,SM-F7310ZYETGY,"Galaxy Z Flip5 512, Yellow (eStore)",SKU Price,7998,Passed,Galaxy Credit,500,Passed,SKU Price in Cart,7998,Passed,Extra Trade-In Rebate,1000,Passed,SC Plus Price,998,Passed,Premium Count,3,Passed,-,Items in Cart,SM-F7310ZYETGY,1,Passed,Z-EP-P5400TWEGGB,1,Passed,Z-EP-T6530NBEGGB,1,Passed,Z-EF-ZF731CTEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,75.33
14/5/2024 0:25,AMX-12,SM-F7310ZEATGY,"Galaxy Z Flip5 256, 8GB + 256GB, Cream",SKU Price,6998,Passed,Galaxy Credit,500,Passed,SKU Price in Cart,6998,Passed,Extra Trade-In Rebate,1000,Passed,SC Plus Price,998,Passed,Premium Count,3,Passed,-,Items in Cart,SM-F7310ZEATGY,1,Passed,Z-EP-P5400TWEGGB,1,Passed,Z-EP-T6530NBEGGB,1,Passed,Z-EF-ZF731CTEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,74.75
14/5/2024 0:26,AMX-13,SM-S9180ZGPTGY,"Galaxy S23 Ultra 1TB, 12+1T, Green (Key)",SKU Price,12698,Passed,Galaxy Credit,100,Passed,SKU Price in Cart,12698,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,998,Passed,Premium Count,2,Passed,-,Items in Cart,SM-S9180ZGPTGY,1,Passed,EF-ZS918CUEGWW,1,Failed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.94
14/5/2024 0:27,AMX-14,SM-S9160ZGGTGY,"Galaxy S23+ [512], 8+512GB, Green",SKU Price,8598,Passed,Galaxy Credit,300,Passed,SKU Price in Cart,8598,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,998,Passed,Premium Count,1,Passed,-,Items in Cart,SM-S9160ZGGTGY,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.48
14/5/2024 0:29,AMX-15,SM-S9110ZEGTGY,"Galaxy S23 [256], Cream (Key)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.62
14/5/2024 0:29,AMX-16,SM-S7110LGGTGY,"Galaxy S23 FE 256, Mint",SKU Price,4298,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,4298,Passed,Extra Trade-In Rebate,200,Passed,SC Plus Price,398,Passed,Premium Count,1,Passed,-,Items in Cart,SM-S7110LGGTGY,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.91
14/5/2024 0:30,AMX-17,SM-A5560ZKATGY,Galaxy A55 5G 8GB 128GB Awesome Navy,SKU Price,3298,Passed,Galaxy Credit,300,Passed,SKU Price in Cart,3298,Passed,Extra Trade-In Rebate,300,Passed,SC Plus Price,398,Passed,Premium Count,2,Passed,-,Items in Cart,SM-A5560ZKATGY,1,Passed,Z-ITFITT10WE,1,Passed,Z-EF-ZA556CBEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.45
14/5/2024 0:31,AMX-18,SM-A3560ZKDTGY,Galaxy A35 5G 8GB 128GB Awesome Navy,SKU Price,2698,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,2698,Passed,Extra Trade-In Rebate,0,Failed,SC Plus Price,398,Passed,Premium Count,2,Passed,-,Items in Cart,SM-A3560ZKDTGY,1,Passed,Z-ITFITT10WE,1,Passed,Z-EF-QA356CTEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,95.97
14/5/2024 0:33,AMX-19,SM-A2360LBWTGY,"Galaxy A23 5G, Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.55
14/5/2024 0:34,AMX-20,SM-M346BDBPTGY,"Galaxy M34 5G, Dark Blue",SKU Price,2298,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,2298,Passed,Extra Trade-In Rebate,,,SC Plus Price,398,Passed,Premium Count,0,Passed,-,Items in Cart,SM-M346BDBPTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,50.4
14/5/2024 0:34,AMX-21,SM-A146PZKDTGY,"Galaxy A14 5G, 4GB + 64GB, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.54
14/5/2024 0:35,AMX-22,SM-A1560ZKGTGY,"Galaxy A15 5G, Blue Black",SKU Price,1798,Passed,Galaxy Credit,100,Passed,SKU Price in Cart,1798,Passed,Extra Trade-In Rebate,100,Passed,SC Plus Price,398,Passed,Premium Count,1,Passed,-,Items in Cart,SM-A1560ZKGTGY,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.9
14/5/2024 0:36,AMX-23,SM-A2560ZKDTGY,"Galaxy A25 5G, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.16
14/5/2024 0:37,AMX-24,SM-R900NZAATGY,"Galaxy Watch5 40mm (BT), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.05
14/5/2024 0:37,AMX-25,SM-R910NZAATGY,"Galaxy Watch5 44mm (BT), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.04
14/5/2024 0:37,AMX-26,SM-R920NZTATGY,"Galaxy Watch5 Pro 45mm (BT), Gray Titanium",SKU Price,2158,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2158,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R920NZTATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,51.11
14/5/2024 0:38,AMX-27,SM-R925FZTATGY,"Galaxy Watch5 Pro 45mm (LTE), Gray Titanium",SKU Price,2398,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2398,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R925FZTATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,52.91
14/5/2024 0:42,AMX-28,SM-R390NZAATGY,Galaxy Fit3,SKU Price,498,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,498,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R390NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,51.57
14/5/2024 0:42,AMX-29,SM-R510NZAAASA,"Galaxy Buds2 Pro, Graphite",SKU Price,1798,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1798,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R510NZAAASA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,116.39
14/5/2024 0:44,AMX-30,SM-R930NZEATGY,"Galaxy Watch6 40mm (BT), Gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.49
14/5/2024 0:45,AMX-31,SM-R935FZEATGY,"Galaxy Watch6 40mm (LTE), Gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.74
14/5/2024 0:45,AMX-32,SM-R940NZKATGY,"Galaxy Watch6 44mm (BT), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.5
14/5/2024 0:46,AMX-33,SM-R945FZKATGY,"Galaxy Watch6 44mm (LTE), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.75
14/5/2024 0:46,AMX-34,SM-R950NZKATGY,"Galaxy Watch6 Classic 43mm (BT), Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),23.97
14/5/2024 0:47,AMX-35,SM-R955FZKATGY,"Galaxy Watch6 Classic 43mm (LTE), Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.45
14/5/2024 0:47,AMX-36,SM-R960NZKATGY,"Galaxy Watch6 Classic 47mm (BT), Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.59
14/5/2024 0:48,AMX-37,SM-R965FZKATGY,"Galaxy Watch6 Classic 47mm (LTE), Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.21
14/5/2024 0:48,AMX-38,SM-R400NZAATGY,Galaxy Buds FE,SKU Price,718,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,718,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R400NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,47.84
14/5/2024 0:49,AMX-39,EI-T5600BBEGWW,SmartTag2,SKU Price,238,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,238,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,EI-T5600BBEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,53.94
14/5/2024 0:50,AMX-40,SM-X710NZAATGY,"Galaxy Tab S9, 8GB+128, Graphite",SKU Price,4939,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,4939,Passed,Extra Trade-In Rebate,1000,Passed,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 3 / Actual 0,Items in Cart,SM-X710NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,66.38
14/5/2024 0:51,AMX-41,SM-X810NZAATGY,"Galaxy Tab S9+, 12GB+256, Graphite",SKU Price,6379,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,6379,Passed,Extra Trade-In Rebate,1000,Passed,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 3 / Actual 0,Items in Cart,SM-X810NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,65.68
14/5/2024 0:52,AMX-42,SM-X910NZAATGY,"Galaxy Tab S9 Ultra, 12GB+256, Graphite",SKU Price,7819,Passed,Galaxy Credit,200,Passed,SKU Price in Cart,7819,Passed,Extra Trade-In Rebate,1500,Passed,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 3 / Actual 0,Items in Cart,SM-X910NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,66.35
14/5/2024 0:53,AMX-43,SM-X510NLGATGY,"Galaxy Tab S9 FE, Wi-Fi, MINT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),20.37
14/5/2024 0:53,AMX-44,SM-X610NLGATGY,"Galaxy Tab S9 FE+, Wi-Fi, MINT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),20.81
14/5/2024 0:54,AMX-45,SM-X210NDBATGY,"Galaxy Tab A9+, 64GB 4GB Wi-Fi Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),21.18
14/5/2024 0:54,AMX-46,SM-X306BZGATGY,Galaxy Tab Active 5,SKU Price,4588,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,4588,Passed,Extra Trade-In Rebate,,,SC Plus Price,498,Passed,Premium Count,1,Passed,-,Items in Cart,SM-X306BZGATGY,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,48.57
14/5/2024 0:55,AMX-47,SM-P620NZAETGY,Galaxy Tab S6 Lite (2024) Wi-Fi Oxford Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),20.54
14/5/2024 0:55,AMX-48,NP960XFH-XA2HK,"Galaxy Book3 Ultra, i9/32G/1TB/NVIDIA RTX4070, Graphite",SKU Price,19785,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,19785,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,1679,Passed,Premium Count,1,Passed,-,Items in Cart,NP960XFH-XA2HK,1,Passed,Z-SM-R177NZWAASA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.73
14/5/2024 0:57,AMX-49,NP965QFG-KA1HK,"Galaxy Book3 Pro 360, i7/16G/1TB/Shared/5G, Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),20.22
14/5/2024 0:57,AMX-50,NP960XFG-KC1HK,"Galaxy Book3 Pro, i7/16G/512G/Shared, Graphite",SKU Price,10560,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,10560,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,1539,Passed,Premium Count,1,Passed,-,Items in Cart,NP960XFG-KC1HK,1,Passed,Z-SM-R177NZWAASA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.35
14/5/2024 0:58,AMX-51,NP750QFG-KB1HK,"Galaxy Book3 360, 15.6""/i5/16GB/512GB, Silver",SKU Price,8235,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,8235,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,1049,Passed,Premium Count,1,Passed,-,Items in Cart,NP750QFG-KB1HK,1,Passed,Z-SM-R177NZWAASA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.07
14/5/2024 0:59,AMX-52,NP730QFG-KA3HK,"Galaxy Book3 360, 13.3""/i7/16GB/1TB/Graphite",SKU Price,9780,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,9780,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,NP730QFG-KA3HK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,47.07
14/5/2024 1:00,AMX-53,NP960XGL-XG1HK,"Galaxy Book4 Uitra 16""/i9/64GB/2TB/RTX4070",SKU Price,24980,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,0,Failed,Extra Trade-In Rebate,0,Failed,SC Plus Price,0,Failed,Premium Count,-1,Failed,Less - Expected 4 / Actual -1,Items in Cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,113.5,,,
14/5/2024 1:02,AMX-54,NP960QGK-KS3HK,"Galaxy Book4 Pro 360 16""/i7/32GB/1TB",SKU Price,16980,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,16980,Passed,Extra Trade-In Rebate,2000,Passed,SC Plus Price,1679,Passed,Premium Count,3,Passed,-,Items in Cart,NP960QGK-KS3HK,1,Passed,Z-SM-A1560ZKGTGY,1,Passed,Z-EF-LPUN6PBEGWW,1,Passed,Z-OTH-M365MTH12HK,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,76.27
14/5/2024 1:03,AMX-55,NP960XGK-KS5HK,"Galaxy Book4 Pro 16""/i7/32GB/1TB",SKU Price,15680,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,15680,Passed,Extra Trade-In Rebate,1500,Passed,SC Plus Price,0,Failed,Premium Count,0,Failed,Less - Expected 3 / Actual 0,Items in Cart,NP960XGK-KS5HK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,76.85
14/5/2024 1:05,AMX-56,NP940XGK-KS3HK,"Galaxy Book4 Pro 14""/i7/32GB/1TB",SKU Price,14980,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,14980,Passed,Extra Trade-In Rebate,1500,Passed,SC Plus Price,1539,Passed,Premium Count,3,Passed,-,Items in Cart,NP940XGK-KS3HK,1,Passed,Z-OTH-M365MTH12HK,1,Passed,Z-EF-LPUN4PBEGWW,1,Passed,Z-SM-A1560ZKGTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,81.59
14/5/2024 1:06,AMX-57,NP750QGK-KS1HK,"Galaxy Book4 360 15.6""/i7/16GB/1TB",SKU Price,10580,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,10580,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,1049,Passed,Premium Count,3,Passed,-,Items in Cart,NP750QGK-KS1HK,1,Passed,Z-EE-P5400USEGWW,1,Passed,Z-EJ-M3400DBEGWW,1,Passed,Z-SM-R400NZWATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,81.96
14/5/2024 1:07,AMX-58,NP750XGK-KA3HK,"Galaxy Book4 15.6""/i7/16GB/512GB",SKU Price,7780,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,7780,Passed,Extra Trade-In Rebate,0,Passed,SC Plus Price,1049,Failed,Premium Count,1,Passed,-,Items in Cart,NP750XGK-KA3HK,1,Passed,Z-SM-R400NZWATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.39
