,"Galaxy S24+, 256GB, Amber Yellow",Mobile,Y,SM-S9260ZYDTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZYDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZYDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZYDTGY,0,,,,,
,"Galaxy S24+, 256GB, Jade Green",Mobile,Y,SM-S9260LGDTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260LGDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260LGDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260LGDTGY,0,,,,,
,"Galaxy S24+, 256GB, Sandstone Orange",Mobile,Y,SM-S9260ZODTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260ZODTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260ZODTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260ZODTGY,0,,,,,
,"Galaxy S24+, 256GB, Sapphire Blue",Mobile,Y,SM-S9260LBDTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9260LBDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9260LBDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9260LBDTGY,0,,,,,
,"Galaxy S24, 512GB, Onyx Black",Mobile,Y,SM-S9210ZKHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZKHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZKHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZKHTGY,0,,,,,
,"Galaxy S24, 512GB, Marble Gray",Mobile,Y,SM-S9210ZAHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZAHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZAHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZAHTGY,0,,,,,
,"Galaxy S24, 512GB, Cobalt Violet",Mobile,Y,SM-S9210ZVHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZVHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZVHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZVHTGY,0,,,,,
,"Galaxy S24, 512GB, Amber Yellow",Mobile,Y,SM-S9210ZYHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZYHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZYHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZYHTGY,0,,,,,
,"Galaxy S24, 512GB, Jade Green",Mobile,Y,SM-S9210LGHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210LGHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210LGHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210LGHTGY,0,,,,,
,"Galaxy S24, 512GB, Sandstone Orange",Mobile,Y,SM-S9210ZOHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZOHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZOHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZOHTGY,0,,,,,
,"Galaxy S24, 512GB, Sapphire Blue",Mobile,Y,SM-S9210LBHTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210LBHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210LBHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210LBHTGY,0,,,,,
,"Galaxy S24, 256GB, Onyx Black",Mobile,Y,SM-S9210ZKGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZKGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZKGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZKGTGY,0,,,,,
,"Galaxy S24, 256GB, Marble Gray",Mobile,Y,SM-S9210ZAGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZAGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZAGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZAGTGY,0,,,,,
,"Galaxy S24, 256GB, Cobalt Violet",Mobile,Y,SM-S9210ZVGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZVGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZVGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZVGTGY,0,,,,,
,"Galaxy S24, 256GB, Amber Yellow",Mobile,Y,SM-S9210ZYGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZYGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZYGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZYGTGY,0,,,,,
,"Galaxy S24, 256GB, Jade Green",Mobile,Y,SM-S9210LGGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210LGGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210LGGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210LGGTGY,0,,,,,
,"Galaxy S24, 256GB, Sandstone Orange",Mobile,Y,SM-S9210ZOGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210ZOGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210ZOGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210ZOGTGY,0,,,,,
,"Galaxy S24, 256GB, Sapphire Blue",Mobile,Y,SM-S9210LBGTGY,https://www.samsung.com/hk/smartphones/galaxy-s24/buy/?modelCode=SM-S9210LBGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9210LBGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9210LBGTGY,0,,,,,
,"Galaxy Z Fold5 1TB, 12GB + 1TB, Black",Mobile,Y,SM-F9460ZKHTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZKHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZKHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZKHTGY,0,,,,,
,"Galaxy Z Fold5 1TB, Cream (eStore)",Mobile,Y,SM-F9460ZEHTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZEHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZEHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZEHTGY,0,,,,,
,"Galaxy Z Fold5 1TB, Icy Blue",Mobile,Y,SM-F9460LBHTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460LBHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460LBHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460LBHTGY,0,,,,,
,"Galaxy Z Fold5 512, 12GB + 512GB, Black",Mobile,Y,SM-F9460ZKGTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZKGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZKGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZKGTGY,0,,,,,
,"Galaxy Z Fold5 512, Cream",Mobile,Y,SM-F9460ZEGTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZEGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZEGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZEGTGY,0,,,,,
,"Galaxy Z Fold5 512, Icy Blue",Mobile,Y,SM-F9460LBGTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460LBGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460LBGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460LBGTGY,0,,,,,
,"Galaxy Z Fold5 512, Gray (eStore)",Mobile,Y,SM-F9460ZUGTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZUGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZUGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZUGTGY,0,,,,,
,"Galaxy Z Fold5 256, 12GB + 256GB, Black",Mobile,Y,SM-F9460ZKDTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460ZKDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460ZKDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460ZKDTGY,0,,,,,
,"Galaxy Z Fold5 256, Icy Blue",Mobile,Y,SM-F9460LBDTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold5/buy/?modelCode=SM-F9460LBDTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F9460LBDTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F9460LBDTGY,0,,,,,
,"Galaxy Z Flip5 512, 8GB + 512GB, Cream (eStore)",Mobile,Y,SM-F7310ZEETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZEETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZEETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZEETGY,0,,,,,
,"Galaxy Z Flip5 512, Gray^^",Mobile,Y,SM-F7310ZAETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZAETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZAETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZAETGY,0,,,,,
,"Galaxy Z Flip5 512, Lavender",Mobile,Y,SM-F7310LIETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310LIETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310LIETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310LIETGY,0,,,,,
,"Galaxy Z Flip5 512, Mint",Mobile,Y,SM-F7310LGETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310LGETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310LGETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310LGETGY,0,,,,,
,"Galaxy Z Flip5 512, Blue (eStore)",Mobile,Y,SM-F7310ZBETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZBETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZBETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZBETGY,0,,,,,
,"Galaxy Z Flip5 512, Yellow (eStore)",Mobile,Y,SM-F7310ZYETGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZYETGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZYETGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZYETGY,0,,,,,
,"Galaxy Z Flip5 256, 8GB + 256GB, Cream",Mobile,Y,SM-F7310ZEATGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZEATGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZEATGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZEATGY,0,,,,,
,"Galaxy Z Flip5 256, Gray",Mobile,Y,SM-F7310ZAATGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310ZAATGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310ZAATGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310ZAATGY,0,,,,,
,"Galaxy Z Flip5 256, Lavender",Mobile,Y,SM-F7310LIATGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310LIATGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310LIATGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310LIATGY,0,,,,,
,"Galaxy Z Flip5 256, Mint",Mobile,Y,SM-F7310LGATGY,https://www.samsung.com/hk/smartphones/galaxy-z-flip5/buy/?modelCode=SM-F7310LGATGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-F7310LGATGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-F7310LGATGY,0,,,,,
,"Galaxy S23 Ultra 1TB, 12+1T, Green (Key)",Mobile,Y,SM-S9180ZGPTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZGPTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZGPTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZGPTGY,0,,,,,
,"Galaxy S23 Ultra 512, 12+512G, Black",Mobile,Y,SM-S9180ZKHTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZKHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZKHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZKHTGY,0,,,,,
,"Galaxy S23 Ultra 512, Cream",Mobile,Y,SM-S9180ZEHTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZEHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZEHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZEHTGY,0,,,,,
,"Galaxy S23 Ultra 512, Green (Key)",Mobile,Y,SM-S9180ZGHTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZGHTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZGHTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZGHTGY,0,,,,,
,"Galaxy S23 Ultra 256, 12+256G, Black",Mobile,Y,SM-S9180ZKGTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZKGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZKGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZKGTGY,0,,,,,
,"Galaxy S23 Ultra 256, Cream",Mobile,Y,SM-S9180ZEGTGY,https://www.samsung.com/hk/smartphones/galaxy-s23-ultra/buy/?modelCode=SM-S9180ZEGTGY,https://www.samsung.com/hk/multistore/hkeducation/buy.SM-S9180ZEGTGY,https://www.samsung.com/hk/multistore/samsunghkem/buy.SM-S9180ZEGTGY,0,,,,,
