2024-6-3 8:21:42,REF-26,RB34A7B4FAP/SH,BESPOKE Bottom Mount Freezer 340L (Panel Not Included),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),39.450000000000045
2024-6-3 8:22:21,WM-23,WW80AGAS21AESH,"WW80AGAS21AESH Slim Ecobubble� Front Load Washing Machine 8kg, 1200rpm",SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AGAS21AESH,1,Passed,Z-ITFITF16,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,101.57999999999993
2024-6-3 8:24:9,WM-24,WW80AGAS21AXSH,"WW80AGAS21AXSH Slim Ecobubble� Front Load Washing Machine 8kg, 1200rpm",SKU Price,3890,Passed,,,,SKU Price in Cart,3890,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AGAS21AXSH,1,Passed,Z-ITFITF16,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,103.57999999999993
2024-6-3 8:25:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),47.069999999999936
2024-6-3 8:42:47,REF-13,RB30N4050B1/SH,RB30N4050B1/SH 2 door refrigerator 290L Black Nickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),31.380000000000003
2024-6-3 8:43:23,REF-14,RB30N4050S8/SH,RB30N4050S8/SH 2 door Refrigerator 290L Sliver,SKU Price,3990,Passed,,,,SKU Price in Cart,3990,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4050S8/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.44
2024-6-3 8:44:32,REF-15,RB30N4180B1/SH,RB30N4180B1/SH 2 door Refrigerator 284L Black Nickel,SKU Price,4190,Passed,,,,SKU Price in Cart,4190,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4180B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,86.27
2024-6-3 8:46:4,REF-16,RB33J3200S9/SH,RB33J3200S9 2 Door Refrigerator 328L,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200S9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,99.70000000000002
2024-6-3 8:47:46,REF-17,RB33J3200SA/SH,RB33J3200SA 2 door Refrigerator 328L Metal Graphite,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200SA/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,97.94999999999999
2024-6-3 8:49:27,REF-18,RB33R8899SR/SH,RB33R8899SR/SH SpaceMax__ 2 door Refrigerator 328L Sliver,SKU Price,11190,Passed,,,,SKU Price in Cart,11190,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,RB33R8899SR/SH,1,Passed,Z-ITFITF16,1,Passed,Z-UEFAEURO2024,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,106.54999999999995
2024-6-3 8:51:16,REF-19,RB34T675FB1/SH,RB34T675FB1 SpaceMax� 2 door refrigerator 340L,SKU Price,5990,Passed,,,,SKU Price in Cart,5990,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB34T675FB1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,93.43
2024-6-3 8:51:16,REF-20,RB34T675FS9/SH,RB34T675FS9/SH SpaceMax� 2 door Refrigerator 340L,SKU Price,5790,Passed,,,,SKU Price in Cart,5790,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB34T675FS9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,82.29999999999995
2024-6-3 8:54:17,REF-21,RF48A4000B4/SH,RF48A4000B4 Twin Cooling Plus� Multi Door Refrigerator 468L,SKU Price,8990,Passed,,,,SKU Price in Cart,8990,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RF48A4000B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,84.18000000000006
2024-6-3 8:55:43,REF-22,RS62R5007M9/SH,RS62R5007M9 Side By Side Refrigerators 647L,SKU Price,10990,Passed,,,,SKU Price in Cart,10990,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RS62R5007M9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,101.79999999999995
2024-6-3 8:57:29,REF-23,RS63R5597B4/SH,RS63R5597B4/SH SpaceMax� Side by Side Refrigerator 630L Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),45
2024-6-3 8:58:17,REF-24,RS64R5337B4/SH,RS64R5337B4/SH Side by Side Refrigerator 617L,SKU Price,15900,Passed,,,,SKU Price in Cart,15900,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RS64R5337B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,105.93999999999994
2024-6-3 9:0:9,REF-26,RB34A7B4FAP/SH,BESPOKE Bottom Mount Freezer 340L (Panel Not Included),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),47.47000000000003
2024-6-3 9:0:57,WM-23,WW80AGAS21AESH,"WW80AGAS21AESH Slim Ecobubble� Front Load Washing Machine 8kg, 1200rpm",SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AGAS21AESH,1,Passed,Z-ITFITF16,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,85.6400000000001
2024-6-3 9:2:29,WM-24,WW80AGAS21AXSH,"WW80AGAS21AXSH Slim Ecobubble� Front Load Washing Machine 8kg, 1200rpm",SKU Price,3890,Passed,,,,SKU Price in Cart,3890,Failed,Trade-Up Discount,0,Failed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AGAS21AXSH,1,Passed,Z-ITFITF16,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,90.47000000000003
2024-6-3 9:4:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),37.819999999999936
2024-6-3 9:13:44,REF-14,RB30N4050S8/SH,RB30N4050S8/SH 2 door Refrigerator 290L Sliver,SKU Price,3990,Passed,,,,SKU Price in Cart,3990,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4050S8/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.05
2024-6-3 9:14:52,REF-15,RB30N4180B1/SH,RB30N4180B1/SH 2 door Refrigerator 284L Black Nickel,SKU Price,4190,Passed,,,,SKU Price in Cart,4190,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4180B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.14
2024-6-3 9:16:6,REF-16,RB33J3200S9/SH,RB33J3200S9 2 Door Refrigerator 328L,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Passed,Trade-Up Discount,150,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200S9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.07
2024-6-3 9:17:17,REF-17,RB33J3200SA/SH,RB33J3200SA 2 door Refrigerator 328L Metal Graphite,SKU Price,4290,Passed,,,,SKU Price in Cart,4290,Passed,Trade-Up Discount,150,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200SA/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,68.80000000000001
2024-6-3 9:18:28,REF-18,RB33R8899SR/SH,RB33R8899SR/SH SpaceMax__ 2 door Refrigerator 328L Sliver,SKU Price,11190,Passed,,,,SKU Price in Cart,11190,Passed,Trade-Up Discount,300,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,RB33R8899SR/SH,1,Passed,Z-ITFITF16,1,Passed,Z-UEFAEURO2024,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.62
2024-6-3 9:19:42,REF-19,RB34T675FB1/SH,RB34T675FB1 SpaceMax� 2 door refrigerator 340L,SKU Price,5990,Passed,,,,SKU Price in Cart,5990,Passed,Trade-Up Discount,200,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB34T675FB1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.13
2024-6-3 9:20:53,REF-20,RB34T675FS9/SH,RB34T675FS9/SH SpaceMax� 2 door Refrigerator 340L,SKU Price,5790,Passed,,,,SKU Price in Cart,5790,Passed,Trade-Up Discount,200,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB34T675FS9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,68.59000000000003
2024-6-3 9:22:3,REF-21,RF48A4000B4/SH,RF48A4000B4 Twin Cooling Plus� Multi Door Refrigerator 468L,SKU Price,8990,Passed,,,,SKU Price in Cart,8990,Passed,Trade-Up Discount,300,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RF48A4000B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,73.54000000000002
2024-6-3 9:23:25,REF-22,RS62R5007M9/SH,RS62R5007M9 Side By Side Refrigerators 647L,SKU Price,10990,Passed,,,,SKU Price in Cart,10990,Passed,Trade-Up Discount,400,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RS62R5007M9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,86.21000000000004
2024-6-3 9:24:50,REF-23,RS63R5597B4/SH,RS63R5597B4/SH SpaceMax� Side by Side Refrigerator 630L Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),32.39999999999998
2024-6-3 9:25:26,REF-24,RS64R5337B4/SH,RS64R5337B4/SH Side by Side Refrigerator 617L,SKU Price,15900,Passed,,,,SKU Price in Cart,15900,Passed,Trade-Up Discount,500,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RS64R5337B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.50999999999999
2024-6-3 9:26:34,REF-26,RB34A7B4FAP/SH,BESPOKE Bottom Mount Freezer 340L (Panel Not Included),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),35.36999999999989
2024-6-3 9:27:14,WM-23,WW80AGAS21AESH,"WW80AGAS21AESH Slim Ecobubble� Front Load Washing Machine 8kg, 1200rpm",SKU Price,3790,Passed,,,,SKU Price in Cart,3790,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AGAS21AESH,1,Passed,Z-ITFITF16,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.17999999999995
2024-6-3 9:28:25,WM-24,WW80AGAS21AXSH,"WW80AGAS21AXSH Slim Ecobubble� Front Load Washing Machine 8kg, 1200rpm",SKU Price,3890,Passed,,,,SKU Price in Cart,3890,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,WW80AGAS21AXSH,1,Passed,Z-ITFITF16,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.55000000000007
2024-6-3 9:29:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),35.42999999999995
2024-6-3 9:43:16,REF-10,RB27N4050B1/SH,RB27N4050B1/SH 2 door refrigerator 257L Black Nickel,SKU Price,3690,Passed,,,,SKU Price in Cart,3690,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB27N4050B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.45
2024-6-3 9:44:27,REF-11,RB27N4050S8/SH,RB27N4050S8/SH 2 door refrigerator 257L Sliver,SKU Price,3590,Passed,,,,SKU Price in Cart,3590,Passed,Trade-Up Discount,50,Passed,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB27N4050S8/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,70.68999999999998
2024-6-3 9:46:12,VC-19,VS20C852FTB/SH,VS20C852FTBSHJet85 Stick VC Midnight Blue,SKU Price,3990,Passed,,,,SKU Price in Cart,3990,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20C852FTB/SH,1,Passed,Z-VCA-TABA95,1,Passed,Z-ITFITSD01,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.12
2024-6-3 9:47:14,VC-20,VS20C852CTN/SH,VS20C852CTNSH Jet85 Stick VC Woody Green1,SKU Price,3490,Passed,,,,SKU Price in Cart,3490,Passed,Trade-Up Discount,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20C852CTN/SH,1,Passed,Z-VCA-TABA95,1,Passed,Z-ITFITSD01,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.28
